Epoch,Train_MAE,Val_MAE
176,353.9068842348845,456.63720703125
177,348.1952906069548,453.8410339355469
178,348.42286483101225,461.6229553222656
179,354.0865783691406,452.2507629394531
180,350.0418037746264,455.8932800292969
181,357.30986354662025,448.5825500488281
182,346.665027120839,453.8699188232422
183,351.1884599768597,460.1974639892578
184,349.5939304517663,456.0284881591797
185,354.34691055961275,457.4299774169922
186,347.4483244522758,454.5570068359375
187,353.2705363398013,454.35853576660156
188,350.7178371263587,458.4366149902344
189,346.46634176503056,463.0157928466797
190,358.9113908850628,446.5818786621094
191,351.41462243121606,451.21923828125
192,350.30117399796194,454.93743896484375
193,354.4578658394192,451.66334533691406
194,356.6121786366338,449.3705596923828
195,350.8857368800951,450.2362976074219
196,344.5156389319378,459.3417205810547
197,349.25114573603094,455.4459991455078
198,347.9215930441151,456.74205017089844
199,348.2237190578295,458.5381164550781
200,348.4514385720958,448.5626220703125
201,349.9277748439623,455.2578887939453
202,357.7869090204654,450.61497497558594
203,351.17697674295175,452.1696014404297
204,351.97044571586275,446.97735595703125
205,352.3876787268597,454.86695861816406
206,353.101622208305,469.4772491455078
207,351.4075635827106,457.6009826660156
208,346.04103486434275,453.3482360839844
209,349.02339238705844,453.24261474609375
210,349.09106577997625,453.9850311279297
211,349.0533513608186,458.4203643798828
212,348.9993830141814,463.85792541503906
213,349.1084243110989,453.7648010253906
214,349.22995923913044,475.8932342529297
215,354.55323194420856,454.9632263183594
216,347.4759123429008,445.92295837402344
217,349.91538470724356,446.8087158203125
218,351.99194667650306,455.91004943847656
219,348.3266342826511,460.0439910888672
220,350.6190251889436,454.8369445800781
221,347.2684259829314,454.35682678222656
222,350.96593309485394,457.60716247558594
223,348.52654830269194,457.4671173095703
224,346.64584151558256,465.0148468017578
225,353.9605712890625,451.4166717529297
226,346.5894556460173,448.59523010253906
227,349.8576952063519,448.1954040527344
228,345.8533816130265,440.72947692871094
229,350.9220229439114,454.48333740234375
230,348.4797522503397,451.5860900878906
231,344.63714201554006,455.03831481933594
232,344.05317820673406,462.0912628173828
233,351.57792995287025,468.0313262939453
234,348.66805764903194,463.5412139892578
235,342.9590580152429,455.1011962890625
236,344.1115968123726,466.0991973876953
237,349.9361685047979,463.076416015625
238,352.27483334748644,451.0183563232422
239,338.59309055494225,453.5108184814453
240,345.7762212338655,445.55104064941406
241,345.5369110107422,453.3948669433594
242,344.1620516569718,459.10719299316406
243,348.2551607878312,447.1435852050781
244,348.6197562839674,453.74127197265625
245,335.5673582657524,457.8144836425781
246,351.23482480256456,449.15179443359375
247,348.5146086319633,462.7729187011719
248,349.4545380965523,452.6095275878906
249,343.48402338442594,455.5714111328125
250,346.50836977751356,452.62294006347656
251,341.96927742336106,447.5827178955078
252,348.653528628142,456.5972137451172
253,344.71312149711275,459.20213317871094
254,347.940021680749,449.5697937011719
255,344.8633011527683,455.70448303222656
256,346.77361463463825,451.2801971435547
257,352.33226013183594,452.4993438720703
258,338.50793324346125,455.7616271972656
259,352.28357862389606,456.6163024902344
260,344.9867421025815,460.73748779296875
261,339.16211202870244,457.5505828857422
262,353.4155830715014,450.7151184082031
263,338.1452457593835,462.8330993652344
264,349.81956548276156,452.3294219970703
265,350.07865839419156,457.6084747314453
266,338.325627202573,450.1619110107422
267,345.0309010381284,447.1264190673828
268,346.76487333878225,451.4650421142578
269,347.5505331288213,453.158203125
270,338.3030408776325,447.80104064941406
271,343.62921341605806,458.6278076171875
272,339.33991539996606,451.0198211669922
273,346.09309254521906,453.9437561035156
274,342.0112324590268,451.1819763183594
275,343.3719044560971,453.50390625
276,339.625300531802,453.2112579345703
277,349.6299610967221,449.0120086669922
278,349.5892685599949,461.94715881347656
279,342.77218561587125,446.07273864746094
280,333.71554499087125,468.9388427734375
281,347.37358225946844,451.2354736328125
282,344.4243243673573,453.814697265625
283,340.5205416472062,452.0753173828125
284,347.1325749936311,447.8496856689453
285,341.65322477921194,463.4624786376953
286,341.31120167607844,451.9873962402344
287,339.8619225543478,457.95216369628906
288,344.34614629330844,446.8348388671875
289,341.7133032757303,462.10028076171875
290,340.084040766177,454.32020568847656
291,346.43124455991,448.9414520263672
292,342.1096390433933,449.59971618652344
293,341.4231096350628,445.86219787597656
294,341.12192170516306,457.9355010986328
295,338.6141722305961,457.15672302246094
296,345.57303121815556,456.8830108642578
297,339.7449314283288,464.7669219970703
298,338.7961591637653,450.82643127441406
299,344.482585741126,449.4430236816406
300,341.1420281451681,464.16001892089844
301,344.66268721870756,438.07933044433594
302,340.9113477623981,445.50103759765625
303,333.96176479173744,451.88816833496094
304,341.04137719195825,448.37884521484375
305,339.0807521654212,451.34368896484375
306,341.671410602072,452.7515563964844
307,336.5800157629925,453.02899169921875
308,340.7224877398947,453.72442626953125
309,339.9920136824898,440.2693328857422
310,346.8106689453125,448.9384307861328
311,339.8306002409562,444.2017822265625
312,338.866094838018,444.51043701171875
313,335.7013344142748,442.7993621826172
314,340.0777090321416,441.7816619873047
315,346.26777914296025,447.7126770019531
316,347.5659577742867,447.8340301513672
317,338.01022670579994,443.8401336669922
318,347.3268618376359,449.84226989746094
319,336.7475937553074,447.8423767089844
320,342.50119947350544,446.0385437011719
321,345.02997887652856,455.75733947753906
322,341.463879129161,444.0580749511719
323,339.3890208368716,452.0268859863281
324,339.23088803498644,449.4864501953125
325,335.13990717348844,448.6912384033203
326,338.67102382494056,444.937255859375
327,337.1448370892069,448.1525573730469
328,337.96296227496606,446.509765625
329,332.7072196628736,455.8454132080078
330,337.8449003800102,442.73109436035156
331,336.21849856169325,442.3234405517578
332,335.30395375127375,455.51390075683594
333,341.0203373121179,445.51609802246094
334,338.9868230405061,450.3106994628906
335,338.32867630668306,469.8610534667969
336,345.5190024997877,462.436279296875
337,335.815626061481,460.7189178466797
338,338.22896476413894,455.5727844238281
339,337.82735409943956,445.8373260498047
340,331.2644945227581,454.3380584716797
341,333.14154052734375,453.9969787597656
342,333.6661940864895,465.4064178466797
343,339.5070216966712,443.4290466308594
344,333.83374156122625,453.29859924316406
345,337.0398692255435,452.57994079589844
346,337.78015004033625,451.99522399902344
347,341.1960741126019,447.41905212402344
348,343.73959881326425,450.4122619628906
349,338.35205542522925,439.37908935546875
350,330.8842428456182,442.1315460205078
351,335.4263232687245,443.85084533691406
352,332.8927114735479,453.2177276611328
353,338.866735043733,450.7872619628906
354,341.9307722008747,442.9049377441406
355,339.20332402768344,448.6105041503906
356,337.98089002526325,440.8080291748047
357,337.9873770008916,456.4874267578125
358,331.74772577700406,443.8318634033203
359,339.24578061311144,454.18357849121094
360,333.0493064548658,436.9970397949219
361,333.1674167798913,452.58758544921875
362,342.352062722911,444.3088684082031
363,338.02251003099525,449.2819061279297
364,338.8838235606318,446.41368103027344
365,338.95014820928156,453.1297912597656
366,342.7241376793903,437.53973388671875
367,335.0431385869565,447.5278015136719
368,340.9975930918818,443.9811096191406
369,336.3607469641644,439.2029113769531
370,339.66020534349525,444.7237548828125
371,336.17409150496775,445.9103088378906
372,332.4297757356063,448.3835144042969
373,331.08708124575406,450.5608825683594
374,335.3650559135105,441.99232482910156
375,331.21647577700406,452.32635498046875
376,337.05990998641306,443.6060028076172
377,333.03351626188856,452.473388671875
378,336.88550136400306,448.07521057128906
379,339.308930106785,441.58038330078125
380,323.999675584876,449.1615905761719
381,332.32821721616,443.9394836425781
382,329.70956221870756,440.7744140625
383,331.7011115032694,452.7924346923828
384,333.11879962423575,452.3478698730469
385,333.5024958071501,443.91650390625
386,330.14586075492525,456.3609619140625
387,333.23176110309106,448.0356903076172
388,333.11972974694294,442.38636779785156
389,329.3472356381624,447.51220703125
390,333.80344556725544,455.42137145996094
391,323.1678785241169,440.8377990722656
392,329.8402855914572,444.68260192871094
393,331.05075603982675,446.47459411621094
394,334.5284178360649,444.1497039794922
395,330.44616367505944,452.4737091064453
396,334.4178805143937,438.1232452392578
397,332.817058397376,448.93316650390625
398,324.12588434634,447.5972442626953
399,336.9186487612517,454.59765625
400,333.90184220023775,446.5948181152344
401,325.3259582519531,438.4732666015625
402,330.0960494331692,443.39430236816406
403,334.8564745032269,441.3269805908203
404,331.6476427161175,449.74700927734375
405,336.6872041121773,444.88775634765625
406,329.2219855267069,447.5857696533203
407,330.72143886400306,450.19029235839844
408,333.21352021590525,440.3058776855469
409,333.0586521314538,450.9221954345703
410,335.1120287024456,440.5231475830078
411,335.4237173329229,459.4561767578125
412,335.9028638756794,442.5784149169922
413,332.67111007027006,442.1562194824219
414,340.2209227188774,442.5710144042969
415,327.2181403118631,437.65838623046875
416,326.62038653829825,433.4219970703125
417,330.0958484152089,447.19654846191406
418,331.4179369055706,452.28370666503906
419,335.8913050112517,458.6903076171875
420,326.803210714589,442.9524688720703
421,328.4848566469939,450.3585205078125
422,333.35383141559106,444.0567932128906
423,325.7928413722826,445.2112121582031
424,332.16434578273606,451.0998840332031
425,336.333204186481,450.4755096435547
426,326.39156441066575,444.49095153808594
427,330.8604431152344,446.7404327392578
428,325.7272823167884,452.1385192871094
429,330.18108931831694,443.7721862792969
430,321.1392337964929,447.78240966796875
431,329.4856063179348,450.6924743652344
432,332.05259704589844,439.5468292236328
433,335.2425198762313,450.0288848876953
434,334.8046987782354,441.01759338378906
435,336.6417554772419,444.3788757324219
436,329.935138868249,440.4074249267578
437,337.4160594110904,443.2129211425781
438,332.51542398203975,448.5456237792969
439,329.42487368376356,449.4108581542969
440,327.84863546620244,455.6326446533203
441,329.35478077764094,449.84765625
442,327.2189317786175,456.579833984375
443,335.42671668011207,440.25172424316406
444,331.9641809878142,443.3184509277344
445,329.7270368493122,452.26869201660156
446,335.96365024732506,455.6753234863281
447,333.6255380381709,435.576416015625
448,330.0462832243546,448.12135314941406
449,334.4624255636464,454.63722229003906
450,330.96946915336275,432.1689910888672
451,332.7722307288128,439.88255310058594
452,327.2664297352666,448.2776641845703
453,322.2216757069463,445.42877197265625
454,325.4026157545007,450.79327392578125
455,327.4433155889096,448.4431915283203
456,335.7554055918818,451.04783630371094
457,327.1287536621094,452.5352020263672
458,324.8642352560292,441.7261962890625
459,322.92085133428156,446.38360595703125
460,333.6495845628821,444.8278503417969
461,331.9160043467646,452.81285095214844
462,334.9258356509001,445.3882141113281
463,328.60093755307406,441.5533142089844
464,329.0759151292884,449.4302062988281
465,327.5585599152938,449.9171142578125
466,330.76930037788725,447.7067108154297
467,326.08756886357844,443.8743438720703
468,318.2091979980469,452.06361389160156
469,321.81574680494225,444.3923797607422
470,328.9706679634426,444.3385772705078
471,321.0755051322605,449.0413818359375
472,328.9622165845788,442.3955383300781
473,326.71693818465525,449.1731872558594
474,327.0471297554348,448.5357360839844
475,325.4088718580163,439.81703186035156
476,330.21804875912875,455.5126647949219
477,321.39245340098506,443.60731506347656
478,327.14408609141475,441.25926208496094
479,327.2068030315897,444.9544219970703
480,332.7719560706097,443.0718688964844
481,329.4254050876783,446.4620819091797
482,331.6279111115829,443.94053649902344
483,333.0661806852921,436.36256408691406
484,332.6955486795177,453.56834411621094
485,325.2091502314029,436.3975372314453
486,323.2509128736413,454.0563049316406
487,325.6899234937585,432.5397644042969
488,322.2239074707031,438.46783447265625
489,326.28546142578125,438.56195068359375
490,329.86124453337294,448.54856872558594
491,322.6134471064029,439.52052307128906
492,322.2602884043818,449.5306091308594
493,322.5155752430791,441.40142822265625
494,326.7016561756963,434.47511291503906
495,323.56452477496606,442.57325744628906
496,324.7339066215183,438.2460479736328
497,325.0507460884426,442.40309143066406
498,328.1432070524796,448.3556823730469
499,325.68732883619225,437.22572326660156
500,325.73419587508494,440.41673278808594
501,332.65108390476394,439.4600372314453
502,328.2255182680876,433.33885192871094
503,335.5464683201002,455.2969207763672
504,323.2608901314114,445.8790588378906
505,327.10858286982,435.5667419433594
506,320.221876061481,433.13531494140625
507,325.7093021558679,438.2431335449219
508,318.2729651409647,440.1654510498047
509,324.0545674199643,443.12403869628906
510,330.84731657608694,447.45924377441406
511,327.6846107814623,446.64532470703125
512,328.3840796429178,444.32061767578125
513,322.8600450598675,445.7204284667969
514,327.59119581139606,446.65863037109375
515,328.4359389595364,449.0458526611328
516,325.03834931746775,452.74900817871094
517,325.2842141856318,441.3306579589844
518,326.47110250721806,445.1468200683594
519,328.1805532704229,440.74278259277344
520,326.95924377441406,446.34996032714844
521,320.3838985277259,444.98301696777344
522,324.2201571257218,444.48341369628906
523,317.87204311204994,449.6711120605469
524,317.321997601053,447.88128662109375
525,315.8780570652174,436.53675842285156
526,321.0981020720109,432.9502410888672
527,322.4101317032524,433.54107666015625
528,316.9660001008407,439.5765686035156
529,322.8916599439538,451.38975524902344
530,321.07693547787875,437.1241149902344
531,323.4533313253651,454.8882141113281
532,336.0088613758916,438.36224365234375
533,327.49466141410494,443.01170349121094
534,324.06418244735056,432.7366638183594
535,325.8802390720533,432.29005432128906
536,319.08627717391306,433.6070098876953
537,319.83903039020043,429.28749084472656
538,323.3543117357337,436.7536315917969
539,323.2637859842052,447.7465057373047
540,331.84831967561144,442.35858154296875
541,327.9575261655061,449.28590393066406
542,319.5264812967052,440.7626647949219
543,325.6597621751868,435.4019317626953
544,327.7743855351987,446.60821533203125
545,328.83135588272756,436.2045440673828
546,324.097736524499,431.0611114501953
547,324.9164315928584,434.7672576904297
548,329.1720169730808,438.79803466796875
549,330.655981976053,450.75213623046875
550,325.30340178116506,431.4047546386719
551,324.0971274997877,426.5591278076172
552,324.9616380774456,432.16941833496094
553,319.4997923477836,443.12709045410156
554,314.416804438052,438.98146057128906
555,321.91647073496944,426.89430236816406
556,316.84501183551293,423.17530822753906
557,316.917804883874,445.59095764160156
558,322.4898124363111,429.0566711425781
559,321.7372290569803,426.9363098144531
560,321.84216573963994,438.5899353027344
561,322.6597024668818,432.6862335205078
562,318.92641813858694,435.4132995605469
563,321.89828225840694,436.16233825683594
564,318.28121682871944,453.3026885986328
565,319.41809413744056,440.45416259765625
566,322.0180179761804,440.3025665283203
567,320.92566183338994,437.7333526611328
568,327.2201982581097,442.5171661376953
569,320.2705429740574,433.82635498046875
570,327.77151754628056,435.51759338378906
571,325.5294388480808,436.4486541748047
572,320.18129962423575,445.1290283203125
573,321.0932789678159,437.40362548828125
574,327.5019637398098,434.16270446777344
575,324.7117853579314,434.6308898925781
576,326.6384436565897,434.5306701660156
577,310.89694744607675,423.125244140625
578,329.10204812754756,431.47840881347656
579,321.8028305717136,438.4993133544922
580,321.9921894902768,437.87803649902344
581,319.6559574293054,438.60621643066406
582,321.4052674666695,443.9881134033203
583,327.3316769807235,426.8356628417969
584,320.2674925430961,428.598876953125
585,319.08783954122794,433.0778503417969
586,322.9747261379076,441.52374267578125
587,323.8758597995924,442.79725646972656
588,320.6793192987857,433.63536071777344
589,320.8105428944463,424.2611846923828
590,322.2824508003567,431.34352111816406
591,320.94813537597656,436.87933349609375
592,317.6863091510275,438.23619079589844
593,337.3417026685632,430.10923767089844
594,328.83585457179856,431.41725158691406
595,319.94128086255944,448.82861328125
596,315.89333111306894,433.6512756347656
597,327.7829822042714,442.4964141845703
598,316.1906459642493,437.0167236328125
599,318.9372598399287,435.7338409423828
600,325.54840485945994,440.42152404785156
601,322.9364915930706,441.5758361816406
602,320.3229045038638,432.73594665527344
603,328.0737702742867,429.46351623535156
604,325.60578387716544,433.2897491455078
605,317.1111476732337,428.70872497558594
606,319.32110794730806,430.8612060546875
607,319.1564078952955,456.95472717285156
608,317.87944495159644,429.4780578613281
609,318.4444082508916,423.5993194580078
610,318.77931810461956,428.705078125
611,320.940721594769,422.19874572753906
612,327.5632138459579,424.08827209472656
613,320.9199517291525,433.9391326904297
614,316.195440541143,438.58753967285156
615,312.845190960428,441.83827209472656
616,326.6398408309273,423.5626525878906
617,314.92616072944975,435.3159637451172
618,322.08294478706694,441.46888732910156
619,322.59984887164575,437.88946533203125
620,309.4508122983186,430.239501953125
621,316.23104792055875,430.13568115234375
622,323.36223768151325,451.1603240966797
623,325.5069898522419,424.24920654296875
624,314.89471435546875,443.28797912597656
625,316.14031783394194,436.7223358154297
626,325.6619236158288,434.7565155029297
627,308.23436173148775,427.7657165527344
628,315.9677070949389,430.4561004638672
629,319.02737028702444,429.4261016845703
630,319.08984640370244,439.66680908203125
631,320.0712267004925,435.96043395996094
632,313.4047486678414,440.7713928222656
633,319.6493742569633,435.2870635986328
634,310.75740117612094,438.3085632324219
635,315.29856341818106,441.66893005371094
636,315.9309599503227,437.2522735595703
637,319.9038629946501,452.97869873046875
638,316.14647575046706,434.27601623535156
639,325.5924888279127,448.33595275878906
640,327.85876929241675,445.48390197753906
641,317.19089740255606,436.1031036376953
642,318.57702504033625,428.2030944824219
643,319.6253303859545,426.4800262451172
644,322.87206898564875,429.33984375
645,322.11871536918306,433.4459228515625
646,316.75289120881456,442.0572052001953
647,318.01082511570144,437.72198486328125
648,318.0148109767748,434.66065979003906
649,311.2335443911345,427.7638244628906
650,316.72998046875,432.24497985839844
651,315.8124681555706,444.4747619628906
652,321.9378555961277,441.6039733886719
653,314.3380651059358,448.4353942871094
654,321.28935971467394,440.10595703125
655,317.5082284678584,443.019775390625
656,322.2398900571077,437.3396453857422
657,317.3796227496603,439.6544189453125
658,311.85100256878394,431.1139831542969
659,325.262751703677,435.8547668457031
660,317.3682138194209,443.2921600341797
661,312.6828785771909,429.80308532714844
662,315.7132309623386,447.681396484375
663,310.5599126401155,435.66339111328125
664,316.38205486795175,434.08082580566406
665,310.85568635360056,431.84767150878906
666,310.8758684241253,424.84864807128906
667,317.3060342539912,420.4924621582031
668,321.1294204048489,433.94134521484375
669,317.5829905634341,433.0379180908203
670,321.2636798361073,429.0471496582031
671,313.6046149212381,425.01051330566406
672,320.6971720819888,439.2689208984375
673,319.5030079717221,436.40965270996094
674,313.989722210428,434.593505859375
675,312.9915413234545,446.5684356689453
676,316.4618317977242,427.92234802246094
677,327.01255997367525,436.57789611816406
678,312.81728130838144,439.29820251464844
679,318.1582575259001,435.37115478515625
680,315.8637376868206,429.36732482910156
681,320.04171553902006,440.7058563232422
682,318.57388372006625,443.02891540527344
683,322.32617320185125,442.42486572265625
684,312.52505161451256,437.78668212890625
685,314.6629333496094,438.3257598876953
686,316.02637183147925,436.477294921875
687,319.3817835268767,437.5361022949219
688,318.3246891187585,437.2912902832031
689,320.0304353133492,449.1629180908203
690,319.52251799210256,451.03285217285156
691,314.88973335597825,434.4190368652344
692,321.41261689559275,432.3418426513672
693,321.7764779795771,428.9072723388672
694,309.55330359417457,441.20262145996094
695,313.2157214620839,435.912109375
696,316.7598293138587,441.2108459472656
697,316.3841791567595,433.5768737792969
698,317.0352079971977,431.7476348876953
699,317.9770428201427,446.51483154296875
700,320.27285965629244,445.39634704589844
701,320.0997513480808,436.8554992675781
702,312.92549398671025,440.7980499267578
703,317.1672416355299,435.8836364746094
704,313.5345458984375,439.7980194091797
705,314.8924520741338,447.74815368652344
706,316.45823271378225,441.5842742919922
707,315.52018870478094,424.02679443359375
708,312.5899618397588,428.27943420410156
709,317.6699716319209,425.2923278808594
710,313.870417719302,422.9324188232422
711,312.6829595151155,420.7185821533203
712,309.46935902471125,435.5369567871094
713,311.21070198390794,425.73487854003906
714,318.54922551694125,428.85569763183594
715,313.95304207179856,440.1679382324219
716,316.1493702764096,430.04017639160156
717,325.2092577063519,430.5203094482422
718,316.6544288966967,425.6203155517578
719,316.84925842285156,428.4329376220703
720,309.1834318741508,436.3523406982422
721,328.5724679698115,459.6692810058594
722,321.25886801014775,429.01556396484375
723,312.30475450598675,434.63401794433594
724,314.4398856784986,435.9795837402344
725,308.40474601413894,454.2341003417969
726,314.4392348579739,443.1514434814453
727,311.41294263756794,423.5533447265625
728,314.55505636463994,426.9059143066406
729,318.6839480192765,442.94383239746094
730,312.2505944293478,434.2755584716797
731,311.4414666217306,440.71917724609375
732,316.16738493546194,426.71160888671875
733,311.6336676556131,444.5146179199219
734,315.7505586043648,430.8677978515625
735,322.267765874448,452.0520324707031
736,315.38687797214675,437.26454162597656
737,313.6785722815472,432.1643829345703
738,317.8410359258237,436.9880065917969
739,309.4773413616678,428.2424011230469
740,308.3061065673828,429.79981994628906
741,305.1434969694718,440.81597900390625
742,317.6421999724015,441.62889099121094
743,320.81456590735394,434.3890380859375
744,313.969670171323,425.092041015625
745,313.6530861232592,432.7868347167969
746,312.7014107082201,430.66026306152344
747,312.2200980808424,430.2339630126953
748,309.30132260529894,436.1361999511719
749,315.5630844779636,434.968994140625
750,298.6155899711277,416.9872589111328
751,311.5427179751189,434.0735321044922
752,311.4019775390625,440.62232971191406
753,312.2292281441067,435.0718231201172
754,308.3301756485649,443.10511779785156
755,316.1497364873471,442.3464050292969
756,314.54299993100375,429.64154052734375
757,308.68863114066744,437.6791687011719
758,301.38468269679856,457.99632263183594
759,321.4454909614895,451.77392578125
760,313.5392044730808,421.9258117675781
761,312.22758948284644,431.45611572265625
762,306.0990103016729,428.7224578857422
763,313.71003192404044,422.40269470214844
764,305.1766012440557,433.3197326660156
765,308.6747131347656,434.80682373046875
766,310.4510239310886,444.00994873046875
767,319.71407284943956,438.2874755859375
768,315.58371966818106,428.87501525878906
769,306.2528129245924,435.9998321533203
770,313.45236139712125,432.14910888671875
771,315.4411256209664,429.2030487060547
772,311.91933673361075,436.8535919189453
773,306.10146563986075,431.1640625
774,313.23356562075406,440.2778778076172
775,309.6654895284901,434.96295166015625
776,312.1372435196586,446.2084045410156
777,312.0507255222486,431.0544891357422
778,317.8551091733186,428.88536071777344
779,305.11567555303156,438.7446594238281
780,307.06800775942594,443.1478271484375
