Epoch,Train_MAE,Val_MAE
387,372.06709753948707,359.7473602294922
388,380.7310684867527,366.30796813964844
389,375.0374463952106,356.7358856201172
390,376.87491508152175,357.0488586425781
391,374.62684432319975,356.0107727050781
392,375.8169058094854,357.8863067626953
393,375.0424141261889,360.6050720214844
394,379.43604444420856,353.07794189453125
395,374.818299666695,355.3882751464844
396,377.506800112517,358.0498809814453
397,379.5222632366678,348.0325164794922
398,373.90566485861075,355.36688232421875
399,375.5300001061481,354.89837646484375
400,378.05378789487094,356.6716766357422
401,376.00780520231825,345.87095642089844
402,374.2251321543818,362.7935485839844
403,377.7589575726053,364.4898986816406
404,377.32073377526325,358.00511169433594
405,371.06749161430025,365.9719543457031
406,377.52959209939706,362.38287353515625
407,374.3368238366169,347.79490661621094
408,374.81069614576256,358.3633575439453
409,374.9818155039912,353.3191833496094
410,370.3602653171705,360.4314880371094
411,378.55394048276156,352.2480773925781
412,374.00694473930025,367.42478942871094
413,375.6774000084919,358.1803283691406
414,377.8153779403023,351.2779083251953
415,372.7274116847826,354.2489929199219
416,375.8273050059443,353.06471252441406
417,368.79241545304006,356.968017578125
418,373.5460749087126,357.39051818847656
419,376.29533253545344,356.5082092285156
420,373.3230856190557,357.3826141357422
421,372.9406817892323,356.5225067138672
422,376.03844286047894,355.1437072753906
423,372.5099394425102,360.6404724121094
424,371.9893918244735,354.93150329589844
425,372.63921323029894,350.2379608154297
426,370.5722079069718,352.85093688964844
427,374.778088113536,355.2019958496094
428,372.1961364746094,352.6632537841797
429,376.08152173913044,355.2207336425781
430,374.2371593972911,352.42994689941406
431,372.6878728451936,358.40435791015625
432,373.59894992994225,351.2577362060547
433,372.2387071692425,354.7033386230469
434,375.45782338018,358.8369140625
435,374.345667300017,361.58741760253906
436,376.13948125424594,360.6722717285156
437,372.7870297639266,357.7088928222656
438,368.6191087805706,358.2101593017578
439,373.2197929050611,359.99732971191406
440,371.6149238918139,350.3337860107422
441,368.33515200407606,355.31614685058594
442,372.8346703570822,355.18067932128906
443,373.02211595618206,362.1600646972656
444,371.59899636973506,349.6266784667969
445,369.6402707307235,359.44712829589844
446,371.7596674380095,358.6450958251953
447,370.1957224970279,359.3207702636719
448,371.88420237665594,358.0037536621094
449,371.2459756602412,353.1162414550781
450,372.35847539487094,357.5516815185547
451,369.7128043796705,353.7415466308594
452,374.7971748683764,360.1502685546875
453,372.1108000382133,358.33970642089844
454,369.3645477294922,363.7444610595703
455,372.67161759086275,355.3055877685547
456,370.175013003142,351.48423767089844
457,371.9517769191576,362.4978485107422
458,371.384557309358,360.17730712890625
459,369.93022885529894,349.4741973876953
460,373.6452557107677,353.1237335205078
461,366.73513395889944,357.1163635253906
462,370.4547596807065,354.66571044921875
463,369.9675359311311,355.13893127441406
464,370.57031515370244,352.72889709472656
465,371.35396542756456,366.6903991699219
466,369.7559350055197,359.0652313232422
467,381.5098054305367,353.87860107421875
468,381.5211062224015,351.9146728515625
469,376.340540346892,348.4090576171875
470,376.47193311608356,355.5746154785156
471,375.2332843282948,358.6799011230469
472,373.5123463506284,350.43568420410156
473,370.0224768597147,352.56195068359375
474,377.18158357039744,356.9085388183594
475,380.7728815493376,345.6186981201172
476,378.7130763841712,355.6290283203125
477,375.5206006920856,359.6489562988281
478,375.19512740425444,353.2369689941406
479,380.1852742070737,355.1141357421875
480,380.1070901621943,354.52415466308594
481,370.2613246751868,352.79405212402344
482,371.89728579313856,354.9778747558594
483,369.8119201660156,358.27076721191406
484,368.0199651303499,357.23365783691406
485,368.143126114555,353.2000427246094
486,368.35324627420175,359.8090057373047
487,377.06777423361075,349.179931640625
488,374.05882329526156,357.38987731933594
489,373.042909041695,352.0645446777344
490,369.0876663871433,351.54737854003906
491,370.12788855511207,352.8182373046875
492,375.2945676057235,357.5848693847656
493,369.70276807702106,358.75831604003906
494,369.1140441894531,353.07432556152344
495,371.3285734757133,352.2143096923828
496,372.8955940578295,362.2135925292969
497,377.0794657831607,359.41619873046875
498,372.3724325428838,359.3709716796875
499,373.2662552543308,358.12022399902344
500,372.37513135827106,357.1902160644531
501,370.76678864852244,358.4189758300781
502,371.25720347528875,361.5043640136719
503,374.398669698964,360.96971130371094
504,374.01966791567594,360.5057067871094
505,378.6582455842391,357.89013671875
506,372.49968420940894,356.7650604248047
507,369.9113663383152,343.5397491455078
508,368.34191761846125,356.6433868408203
509,372.7845737623132,353.1151123046875
510,369.3705596923828,356.48191833496094
511,369.958379994268,357.9444122314453
512,369.60110672660494,363.5572052001953
513,379.82435541567594,339.5098876953125
514,370.8259270709494,354.91302490234375
515,370.50750334366506,349.7783508300781
516,372.3295075789742,349.7855987548828
517,372.5593241815982,361.0537414550781
518,366.81064970596975,352.54847717285156
519,371.1578209918478,359.2633056640625
520,370.3476522694463,355.8009338378906
521,373.23388406504756,356.37132263183594
522,370.5682917055876,362.61109924316406
523,372.87375408670175,349.6560363769531
524,370.4458644701087,361.16583251953125
525,369.43014260996944,353.88807678222656
526,368.7726135253906,360.07984924316406
527,373.324638698412,367.98536682128906
528,376.36112909731656,345.2344970703125
529,373.0030597189198,346.60731506347656
530,370.8489804475204,349.96307373046875
531,370.0065400496773,356.9022521972656
532,384.3097348420516,353.76976013183594
533,376.4848798668903,356.2758483886719
534,371.9749470586362,359.5493469238281
535,372.38106039296025,356.4425811767578
536,373.6228133491848,357.12620544433594
537,381.8576593813689,369.2962951660156
538,376.5851254670516,355.9021911621094
539,370.9721626613451,350.45448303222656
540,375.2922535771909,353.7646942138672
541,368.85897561778194,357.14605712890625
542,375.57949298361075,357.36065673828125
543,372.45271433954656,354.90391540527344
544,376.33967656674594,362.6014404296875
545,374.81961855681044,359.32183837890625
546,367.5136652407439,363.4144287109375
547,371.57777338442594,365.2431335449219
548,368.200171429178,357.03697204589844
549,368.5400549847147,360.7852020263672
550,370.780053180197,359.4000549316406
551,374.7205412491508,353.5464172363281
552,378.0578958262568,358.6328125
553,373.5249660326087,361.9845275878906
554,373.1944347879161,353.97589111328125
555,375.031762164572,357.51332092285156
556,373.8103929602581,364.0150604248047
557,368.574766739555,354.1651611328125
558,371.38322780443275,363.9935760498047
559,373.2629341457201,358.9862976074219
560,370.67299486243206,357.05157470703125
561,377.0686791461447,355.0384826660156
562,372.2952562415081,356.73577880859375
563,370.6202167013417,363.6531982421875
564,371.8228945524796,359.9769744873047
565,370.68116561226225,362.6689147949219
566,369.54709393045175,363.49717712402344
567,370.478247601053,357.7227783203125
568,373.0518632971722,362.7178192138672
569,372.92455192234206,354.9210510253906
570,372.7817581840183,356.7062530517578
571,372.2881595777429,354.8148498535156
572,371.7861693009086,360.9856262207031
573,374.2859510338825,355.010498046875
574,371.39072584069294,352.1501922607422
575,372.86905570652175,353.57118225097656
576,370.2418491529382,361.4109649658203
577,369.9656690514606,354.14747619628906
578,371.3879354725713,356.3572692871094
579,370.42762557319975,354.6105194091797
580,370.2428058126698,353.6756134033203
581,370.31463224991506,352.2842102050781
582,371.76723314368206,357.7545623779297
583,374.0243676227072,355.22792053222656
584,374.4277144722317,355.1790008544922
585,374.04208772078806,352.3968811035156
586,369.49170651643175,350.8474884033203
587,372.9080691130265,353.646484375
588,368.67989050823707,350.06427001953125
589,369.5625039805537,357.0203399658203
590,371.32778399923575,353.37147521972656
591,373.0999172044837,357.8845672607422
592,377.9118838102921,356.6992492675781
593,377.6201994522758,353.1761169433594
594,373.4625058381454,356.9684295654297
595,372.0759436565897,354.80613708496094
596,374.7074266516644,355.45582580566406
597,374.14177272630775,354.48704528808594
598,370.5734664253567,351.64247131347656
599,371.0071795919667,355.0014190673828
600,374.24418573794156,351.35523986816406
601,374.58129617442256,351.0221252441406
602,373.8599176821501,364.2224426269531
603,378.6552906865659,351.1044921875
604,371.76003497579825,358.26072692871094
605,369.7074571692425,352.82398986816406
606,372.28039683466375,356.6103973388672
607,370.28288202700406,356.93211364746094
608,371.2301609205163,355.5290832519531
609,371.83562436311144,359.46131896972656
610,372.0102366571841,355.8434600830078
611,372.4055242123811,354.6908264160156
612,370.7665219514266,350.67808532714844
613,372.4035591457201,354.5852508544922
614,369.4505681576936,351.53729248046875
615,370.7407160219939,356.8839416503906
616,368.4124397609545,355.32080078125
617,372.2503184442935,359.2041320800781
618,375.95746911090356,356.53948974609375
619,371.1226620881454,353.7529296875
620,368.85826110839844,349.9999084472656
621,372.31573353643,358.7543487548828
622,368.4083251953125,345.6961669921875
623,369.12352653171706,353.44276428222656
624,370.1954239555027,354.502685546875
625,375.05645619268,344.0895538330078
626,376.0618312669837,366.25213623046875
627,370.7218322753906,353.9727478027344
628,370.35079889712125,361.88621520996094
629,374.63466876486075,360.23004150390625
630,375.0754699707031,358.09930419921875
631,372.3030422044837,363.1517333984375
632,373.1876698369565,358.80247497558594
633,370.0164675505265,355.9427490234375
634,369.8463731848675,352.0740203857422
635,372.90468829611075,346.81285095214844
636,373.07803610096806,356.03611755371094
637,371.02141272503394,346.86802673339844
638,369.83745276409644,370.2496032714844
639,368.94314840565556,355.2271270751953
640,368.25272269870925,357.69061279296875
641,369.0262690005095,350.27398681640625
642,372.5270372473675,354.98175048828125
643,370.585217019786,353.10743713378906
644,373.3107034434443,352.41392517089844
645,375.23287167756456,363.58433532714844
646,372.95494743015456,355.28248596191406
647,377.5991038446841,358.0371398925781
648,375.3596848197605,351.9809875488281
649,371.2552689262058,350.3984375
650,371.0797052798064,354.2283477783203
651,369.20692377505094,357.28521728515625
652,368.4532192064368,352.59332275390625
653,370.09223606275475,351.4553527832031
654,367.46703836192256,339.4694366455078
655,371.2706192680027,349.2859649658203
656,370.2914415442425,363.754150390625
657,374.0444641113281,356.52601623535156
658,370.77141139818275,354.0835418701172
659,374.918433147928,369.67840576171875
660,385.17072727369225,349.21827697753906
661,377.60031658670175,369.0100402832031
662,371.2675535782524,365.49462890625
663,374.4185791015625,369.1186218261719
664,371.7181164285411,364.0052795410156
665,368.99484783670175,368.6244354248047
666,369.2586033033288,366.0574951171875
667,370.1115643045177,365.83929443359375
668,375.52942159901494,366.91151428222656
669,371.1541907269022,367.96080017089844
670,375.8384425951087,366.93585205078125
671,367.9202588952106,366.68650817871094
672,372.0238222868546,361.8705139160156
673,368.32728377632475,368.82496643066406
674,371.0243974768597,364.93263244628906
675,370.3054743227751,362.62965393066406
676,371.8386655061141,350.5146484375
677,370.7917679496433,361.5707092285156
678,367.99843232528025,360.890380859375
679,370.6889933710513,364.23573303222656
680,366.89266171662706,357.3988494873047
681,376.53859942892325,352.9586639404297
682,371.5861113175102,355.0303039550781
683,372.1780687415081,347.0056610107422
684,369.06133237092394,356.87010192871094
685,372.9710852581522,359.3419189453125
686,368.9546243418818,365.3979797363281
687,376.27798727284306,375.0807647705078
688,377.9379179581352,366.7884063720703
689,373.7627079175866,359.4914093017578
690,374.5354521378227,364.8504638671875
691,374.8163001019022,397.0939025878906
692,370.09513390582543,374.65464782714844
693,371.09708437712294,381.2472839355469
694,367.12618753184444,374.7048034667969
695,371.936303180197,375.96141052246094
696,367.87999559485394,372.9555969238281
697,369.0307325280231,370.9147491455078
698,369.6827392578125,368.5486755371094
699,367.652471791143,368.37681579589844
700,370.1553915272588,372.64125061035156
701,370.7351591690727,369.3015594482422
702,370.4365778384001,370.4444580078125
703,376.2987657629925,373.1890869140625
704,372.9157197371773,373.76385498046875
705,372.26559978982675,361.7227478027344
706,372.55643960703975,363.9600372314453
707,369.5756039826766,372.97564697265625
708,369.39082402768344,371.10845947265625
709,370.0197554878567,370.4774627685547
710,371.63018997855806,371.5364685058594
711,369.3014698857846,376.8957824707031
712,367.96602133046025,370.6439514160156
713,374.6120539126189,365.8414764404297
714,368.8439589790676,373.27467346191406
715,371.8168839164402,369.102294921875
716,368.7260689113451,373.1370391845703
717,370.2675728175951,369.51292419433594
718,368.9109072477921,367.6602478027344
719,367.0886867357337,370.5483703613281
720,369.9991335661515,364.21458435058594
721,367.40430616295856,363.36756896972656
722,368.17702318274456,366.0531768798828
723,368.93862384298575,366.14703369140625
724,371.15016107973844,361.88182067871094
725,368.5901197350544,361.2945861816406
726,369.89900273862094,364.3108673095703
727,368.8948802118716,374.1987609863281
728,365.31274679432744,368.1733703613281
729,366.1625731095024,360.8251495361328
730,369.7346509850544,374.2245330810547
731,369.6621266240659,364.0889129638672
732,368.4992735489555,362.0669403076172
733,370.6068115234375,361.6819763183594
734,368.70660798445994,362.3483428955078
735,369.81814774222994,360.6995391845703
736,369.4024180536685,361.0741882324219
737,364.2105958358101,359.83935546875
738,366.747314453125,363.21527099609375
739,369.4172787873641,362.8512878417969
740,371.93670654296875,370.80865478515625
741,367.04552293860394,367.08135986328125
742,371.36438120966375,359.76959228515625
743,368.0049411939538,365.7832336425781
744,365.2313776430876,363.09788513183594
745,369.86474609375,357.2702178955078
746,367.6890829335088,368.47071838378906
747,371.2982721743376,365.5104217529297
748,366.5796575131624,356.2915344238281
749,368.73436571204144,358.2969970703125
750,372.6298522949219,357.62457275390625
751,369.2064500891644,373.71974182128906
752,366.0668361497962,361.8569793701172
753,363.20355224609375,364.08033752441406
754,368.3755758534307,362.9699401855469
755,369.124779742697,358.9040222167969
756,366.87399690047556,360.3763732910156
757,369.6635808530061,351.87608337402344
758,374.35930600373644,351.37071228027344
759,370.7378626284392,366.8721466064453
760,368.6937932553499,356.58433532714844
761,370.3584229842476,360.60711669921875
762,367.9218444824219,361.1059265136719
763,365.24157582158625,357.08021545410156
764,365.0374676248302,362.72352600097656
765,366.1033378269361,339.5869445800781
766,364.8640760338825,362.1376495361328
767,370.20511129628056,352.7315979003906
768,364.4270881984545,352.2574157714844
769,371.866407311481,361.99241638183594
770,367.43219790251356,361.1461486816406
771,374.0934036918308,348.4902038574219
772,375.36978812839675,358.08558654785156
773,366.7315275772758,369.1110076904297
774,367.6426006814708,362.3502960205078
775,367.3725605840268,357.4445037841797
776,368.45463893724525,360.18023681640625
777,362.86553822393,354.9182891845703
778,365.70680634871775,361.4515686035156
779,363.95304804262906,364.72169494628906
780,361.4853409476902,370.5149688720703
