TestTime,Amps,Volts
0.0,-2.799268,4.011597
0.1600000001490116,-2.800031,4.007019
0.34000000008381903,-2.799878,4.005188
0.6000000000931323,-2.799878,4.004273
0.8100000000558794,-2.800183,4.003052
1.1600000001490116,-2.799878,4.001831
1.590000000083819,-2.799878,4.000916
1.959999999962747,-2.800031,4.0
2.2299999999813735,-2.799878,3.999084
2.8200000000651926,-2.800183,3.997559
3.5100000000093132,-2.800183,3.996338
4.370000000111759,-2.799878,3.995117
5.290000000037253,-2.800031,3.994202
6.209999999962747,-2.799725,3.993286
6.96999999997206,-2.800031,3.992065
8.03000000002794,-2.800031,3.99115
9.140000000130385,-2.799878,3.990234
10.130000000121072,-2.800183,3.989319
11.140000000130385,-2.799878,3.988403
12.640000000130385,-2.799878,3.987182
14.610000000102445,-2.799725,3.986267
16.100000000093132,-2.799878,3.985351
18.180000000167638,-2.799878,3.984131
20.630000000121072,-2.799878,3.983215
22.800000000046566,-2.800031,3.9823
24.199999999953434,-2.799878,3.981384
26.640000000130385,-2.800031,3.980468
29.110000000102445,-2.799725,3.979553
31.640000000130385,-2.800336,3.978637
34.70999999996275,-2.799878,3.977722
37.45999999996275,-2.799878,3.976806
40.04000000003725,-2.800183,3.975891
43.199999999953434,-2.799878,3.974975
47.09000000008382,-2.800031,3.97406
50.20999999996275,-2.799878,3.972534
55.110000000102445,-2.800183,3.971618
58.46999999997206,-2.800031,3.970703
63.51000000000931,-2.799878,3.969787
66.53000000002794,-2.800031,3.968872
70.96999999997206,-2.799878,3.967956
75.20999999996275,-2.800031,3.967041
78.96999999997206,-2.800031,3.966125
83.46999999997206,-2.800183,3.965209
87.17000000015832,-2.800031,3.963989
92.29000000003725,-2.799878,3.963073
96.31000000005588,-2.799878,3.962158
100.43999999994412,-2.799878,3.961242
104.93000000016764,-2.799878,3.960327
109.57000000006519,-2.799725,3.959106
114.92000000015832,-2.800183,3.95819
119.64000000013039,-2.800031,3.957275
123.81000000005588,-2.799878,3.956359
127.44999999995343,-2.799725,3.955444
131.69999999995343,-2.800031,3.954528
136.06000000005588,-2.799878,3.953307
141.28000000002794,-2.800031,3.952392
145.17000000015832,-2.800031,3.951476
148.97999999998137,-2.800031,3.950561
153.46999999997206,-2.799878,3.949645
158.06000000005588,-2.800031,3.94873
162.6500000001397,-2.800031,3.947814
165.13000000012107,-2.800031,3.946593
169.5100000000093,-2.800031,3.945678
173.7399999999907,-2.800031,3.944762
177.20999999996275,-2.800031,3.943847
181.2600000000093,-2.800183,3.942931
185.25,-2.800031,3.942016
189.5100000000093,-2.799878,3.9411
192.43999999994412,-2.799878,3.940185
196.10000000009313,-2.800183,3.939269
200.25,-2.800031,3.938354
202.56000000005588,-2.799878,3.937438
205.95999999996275,-2.800031,3.936522
210.05000000004657,-2.800031,3.935607
213.30000000004657,-2.800031,3.934691
216.92000000015832,-2.799878,3.933776
220.4899999999907,-2.799878,3.93286
224.43999999994412,-2.800183,3.931945
227.71999999997206,-2.799573,3.931029
230.97999999998137,-2.800031,3.930114
233.37000000011176,-2.800031,3.929198
236.95999999996275,-2.799878,3.928283
240.1500000001397,-2.800031,3.927367
243.18000000016764,-2.800183,3.926452
246.68000000016764,-2.799878,3.925536
249.910000000149,-2.799878,3.924315
254.86000000010245,-2.800031,3.9234
257.410000000149,-2.800031,3.922484
260.94999999995343,-2.800031,3.921263
264.0600000000559,-2.800031,3.920043
267.87000000011176,-2.800336,3.919127
271.160000000149,-2.800031,3.918212
274.29000000003725,-2.799878,3.917296
277.5,-2.799878,3.916381
280.70999999996275,-2.799878,3.91516
285.12000000011176,-2.799878,3.914244
287.8200000000652,-2.799878,3.913329
290.70999999996275,-2.800031,3.912413
292.62000000011176,-2.800031,3.911498
295.4899999999907,-2.799878,3.910277
299.8200000000652,-2.800031,3.909361
302.87000000011176,-2.800031,3.908446
306.04000000003725,-2.799878,3.907225
309.28000000002794,-2.800031,3.90631
312.53000000002794,-2.799725,3.905394
314.9399999999441,-2.800031,3.904479
318.43000000016764,-2.800183,3.903258
321.46999999997206,-2.800031,3.902342
324.1400000001304,-2.799878,3.901122
328.0600000000559,-2.799878,3.900206
330.7299999999814,-2.800031,3.89929
333.6400000001304,-2.800183,3.898375
336.4000000001397,-2.799878,3.897459
339.54000000003725,-2.800031,3.896239
342.71999999997206,-2.800183,3.895323
345.1500000001397,-2.800183,3.894408
347.53000000002794,-2.800031,3.893492
350.19999999995343,-2.800031,3.892576
353.1500000001397,-2.800031,3.891661
355.4200000001583,-2.799878,3.89044
358.95999999996275,-2.799878,3.889525
362.69999999995343,-2.800031,3.888609
364.96999999997206,-2.800183,3.887694
367.9200000001583,-2.799725,3.886778
369.46999999997206,-2.799878,3.885863
372.35000000009313,-2.800031,3.884947
375.35000000009313,-2.800031,3.883726
379.0800000000745,-2.799878,3.882811
381.5600000000559,-2.799878,3.881895
383.70999999996275,-2.800031,3.88098
386.3900000001304,-2.799725,3.880064
389.45999999996275,-2.799878,3.879149
392.1300000001211,-2.800031,3.878233
394.70999999996275,-2.800031,3.877012
397.0700000000652,-2.799878,3.876097
399.410000000149,-2.799878,3.875181
402.160000000149,-2.799878,3.874266
404.8100000000559,-2.800031,3.87335
407.45999999996275,-2.800031,3.872129
411.2600000000093,-2.799878,3.871214
413.4799999999814,-2.799878,3.870298
416.87000000011176,-2.800183,3.869078
419.0600000000559,-2.800183,3.868162
421.9200000001583,-2.800031,3.867247
424.3400000000838,-2.800031,3.866331
427.28000000002794,-2.800031,3.865415
429.8100000000559,-2.799878,3.8645
432.3400000000838,-2.800031,3.863584
435.1500000001397,-2.800031,3.862669
437.660000000149,-2.800031,3.861753
440.8800000001211,-2.799878,3.860838
443.2600000000093,-2.799878,3.859922
444.8200000000652,-2.799878,3.859007
447.9200000001583,-2.800031,3.858091
450.3200000000652,-2.800031,3.857176
453.9899999999907,-2.800031,3.855955
456.3200000000652,-2.799878,3.855039
459.6400000001304,-2.800183,3.854124
462.12000000011176,-2.800031,3.853208
465.1400000001304,-2.799878,3.852293
467.9200000001583,-2.799878,3.851377
469.5200000000186,-2.800031,3.850462
472.660000000149,-2.800031,3.849546
475.70999999996275,-2.800031,3.848325
479.20999999996275,-2.799725,3.847105
482.61000000010245,-2.799878,3.846189
485.4399999999441,-2.800031,3.845274
488.25,-2.799878,3.844358
491.0800000000745,-2.799878,3.843442
493.53000000002794,-2.799878,3.842527
495.6400000001304,-2.800031,3.841611
498.8100000000559,-2.800031,3.840696
501.3200000000652,-2.799878,3.83978
503.78000000002794,-2.800336,3.838865
507.21999999997206,-2.799725,3.837949
509.5800000000745,-2.799878,3.836728
513.9000000001397,-2.800031,3.835813
516.0900000000838,-2.800031,3.834897
519.1200000001118,-2.799878,3.833677
522.3300000000745,-2.799878,3.832761
525.3400000000838,-2.800183,3.831846
528.3100000000559,-2.799878,3.83093
530.6700000001583,-2.799878,3.830014
533.7600000000093,-2.799878,3.829099
536.660000000149,-2.799725,3.828183
539.9300000001676,-2.800031,3.827268
542.9000000001397,-2.800031,3.826352
546.0300000000279,-2.799725,3.825437
