TestTime,Amps,Volts
0.0,-2.799878,3.982605
0.15999999968335032,-2.799878,3.95697
0.2599999997764826,-2.800031,3.952087
0.35999999986961484,-2.799878,3.94873
0.5099999997764826,-2.800183,3.947204
0.6399999996647239,-2.800183,3.945373
0.9099999996833503,-2.799878,3.944152
1.1299999998882413,-2.800031,3.942626
1.4099999996833503,-2.799725,3.941405
1.809999999590218,-2.800031,3.939879
2.309999999590218,-2.800031,3.938659
2.7700000000186265,-2.800031,3.937438
3.3399999998509884,-2.799878,3.936522
3.7999999998137355,-2.800031,3.935302
4.389999999664724,-2.800031,3.934386
5.119999999646097,-2.800031,3.933471
5.509999999776483,-2.799725,3.932555
6.089999999850988,-2.799725,3.93164
6.790000000037253,-2.800031,3.930724
7.669999999925494,-2.800031,3.929808
8.799999999813735,-2.799878,3.928588
9.959999999962747,-2.799878,3.927672
11.049999999813735,-2.800183,3.926757
12.149999999906868,-2.799878,3.925841
13.520000000018626,-2.799878,3.92462
15.049999999813735,-2.799878,3.923705
16.179999999701977,-2.799878,3.922789
17.739999999757856,-2.800031,3.921874
19.33999999985099,-2.800031,3.920958
21.079999999608845,-2.799878,3.920043
22.59999999962747,-2.800031,3.919127
24.62999999988824,-2.800031,3.918212
26.290000000037253,-2.800183,3.917296
27.989999999757856,-2.799878,3.916381
29.509999999776483,-2.800031,3.915465
31.389999999664724,-2.799878,3.914549
33.77999999979511,-2.800183,3.913634
36.139999999664724,-2.800031,3.912718
37.95999999996275,-2.800183,3.911803
39.89999999990687,-2.800031,3.910887
42.20999999996275,-2.800183,3.909972
45.049999999813735,-2.800183,3.909056
47.47999999998137,-2.799878,3.908141
49.04000000003725,-2.800031,3.907225
51.04000000003725,-2.799878,3.90631
53.37999999988824,-2.799878,3.905394
55.80999999959022,-2.800031,3.904173
59.65999999968335,-2.799878,3.902953
62.8699999996461,-2.799878,3.902037
65.27000000001863,-2.800031,3.901122
67.54000000003725,-2.799878,3.900206
69.92999999970198,-2.799878,3.89929
72.68999999994412,-2.799878,3.898375
74.56999999983236,-2.800183,3.897459
77.20999999996275,-2.799878,3.896544
80.06999999983236,-2.800031,3.895628
82.70999999996275,-2.800183,3.894713
84.95999999996275,-2.800031,3.893797
88.1699999999255,-2.800183,3.892882
90.73999999975786,-2.800031,3.891966
92.75,-2.799878,3.891051
95.90999999968335,-2.800031,3.890135
97.85999999986961,-2.799878,3.88922
100.77000000001863,-2.800031,3.888304
103.18999999994412,-2.799878,3.887388
106.02999999979511,-2.799878,3.886473
108.95999999996275,-2.799878,3.885557
111.72999999998137,-2.800031,3.884642
114.75,-2.800183,3.883421
118.15999999968335,-2.800031,3.882506
120.9199999999255,-2.799878,3.881285
123.8699999996461,-2.799725,3.880369
126.73999999975786,-2.800031,3.879454
129.40999999968335,-2.800336,3.878538
132.39999999990687,-2.799878,3.877623
134.43999999994412,-2.799725,3.876707
137.2799999997951,-2.799878,3.875792
139.589999999851,-2.800031,3.874876
143.31999999983236,-2.799878,3.87396
145.64999999990687,-2.800031,3.873045
148.23999999975786,-2.800031,3.871824
151.20999999996275,-2.799878,3.870909
153.89999999990687,-2.799878,3.869993
157.00999999977648,-2.800031,3.868772
160.89999999990687,-2.800031,3.867552
164.48999999975786,-2.799878,3.866636
166.82999999960884,-2.799878,3.865721
170.0299999997951,-2.799878,3.864805
172.77000000001863,-2.800031,3.863584
175.589999999851,-2.800031,3.862669
178.64999999990687,-2.800031,3.861753
180.90999999968335,-2.799878,3.860838
183.63999999966472,-2.800031,3.859922
186.75,-2.800031,3.859007
189.80999999959022,-2.800031,3.858091
192.4499999997206,-2.800031,3.857176
194.75,-2.800031,3.85626
197.54999999981374,-2.800031,3.855344
199.98999999975786,-2.800031,3.854429
202.56999999983236,-2.799725,3.853513
205.05999999959022,-2.800183,3.852598
208.5,-2.799878,3.851377
211.31999999983236,-2.799878,3.850462
214.80999999959022,-2.800031,3.849546
217.54999999981374,-2.799878,3.848631
220.30999999959022,-2.799878,3.847715
222.64999999990687,-2.799725,3.846494
225.7799999997951,-2.799878,3.845274
228.97999999998137,-2.800031,3.844358
232.13999999966472,-2.799725,3.843442
235.0,-2.800031,3.842527
237.6999999997206,-2.800183,3.841306
240.95999999996275,-2.799878,3.840391
243.42999999970198,-2.800031,3.839475
246.23999999975786,-2.800031,3.83856
249.04999999981374,-2.800031,3.837034
252.63999999966472,-2.800031,3.836118
255.10999999986961,-2.799725,3.835203
257.8099999995902,-2.799878,3.833982
261.429999999702,-2.800031,3.833066
264.429999999702,-2.800031,3.831846
267.96999999973923,-2.799725,3.83093
269.73999999975786,-2.799878,3.830014
272.4199999999255,-2.799878,3.829099
274.1999999997206,-2.800031,3.827878
278.4799999999814,-2.799725,3.826963
280.73999999975786,-2.800031,3.826047
283.84999999962747,-2.800031,3.825132
286.32999999960884,-2.800031,3.824216
288.95999999996275,-2.800183,3.823301
291.4499999997206,-2.799725,3.822385
294.06999999983236,-2.800031,3.821469
296.79999999981374,-2.799878,3.820554
298.37999999988824,-2.799878,3.819638
301.1199999996461,-2.800031,3.818723
303.4199999999255,-2.800031,3.817807
306.56999999983236,-2.799878,3.816892
309.34999999962747,-2.800031,3.815976
311.5599999995902,-2.800031,3.815061
314.29000000003725,-2.800031,3.814145
317.21999999973923,-2.800031,3.81323
320.0299999997951,-2.800031,3.812314
322.0299999997951,-2.800031,3.811093
324.56999999983236,-2.799878,3.810178
327.09999999962747,-2.799725,3.809262
330.59999999962747,-2.800183,3.808347
333.2799999997951,-2.799878,3.807431
336.06999999983236,-2.800031,3.806516
339.04999999981374,-2.800031,3.805295
342.3899999996647,-2.800031,3.804379
345.21999999973923,-2.799878,3.803464
347.40999999968335,-2.799878,3.802548
349.62999999988824,-2.800183,3.801633
352.0099999997765,-2.799878,3.800717
354.65999999968335,-2.799878,3.799802
357.1699999999255,-2.799878,3.798886
360.04000000003725,-2.800031,3.797971
363.1699999999255,-2.800031,3.79675
366.5299999997951,-2.799725,3.795224
370.57999999960884,-2.800031,3.794003
373.6399999996647,-2.799878,3.793088
376.6999999997206,-2.800031,3.792172
379.4199999999255,-2.799878,3.791257
381.90999999968335,-2.800031,3.790341
384.0599999995902,-2.800031,3.789425
387.339999999851,-2.800031,3.78851
389.75,-2.799878,3.787594
393.1899999999441,-2.799878,3.786679
395.6199999996461,-2.800031,3.785763
397.2299999999814,-2.799878,3.784848
400.09999999962747,-2.800031,3.783932
403.07999999960884,-2.800183,3.783017
405.70999999996275,-2.800031,3.782101
409.04000000003725,-2.800031,3.78088
412.6399999996647,-2.800031,3.779965
415.2700000000186,-2.799878,3.779049
418.429999999702,-2.800031,3.778134
420.82999999960884,-2.800183,3.777218
422.6999999997206,-2.800183,3.776303
426.0200000000186,-2.800031,3.775387
428.07999999960884,-2.800183,3.774472
431.6899999999441,-2.800031,3.773556
434.71999999973923,-2.799878,3.772641
437.5,-2.800031,3.771725
440.04000000003725,-2.799725,3.770809
443.25,-2.800031,3.769894
446.179999999702,-2.799725,3.768978
448.7299999999814,-2.799878,3.767758
452.2799999997951,-2.800183,3.766842
455.64999999990687,-2.800031,3.765927
458.429999999702,-2.799725,3.765011
461.04999999981374,-2.799878,3.764096
464.6199999996461,-2.799878,3.76318
467.6899999999441,-2.800183,3.762264
470.62999999988824,-2.800031,3.761349
473.46999999973923,-2.799878,3.760433
476.5,-2.799878,3.759518
478.81999999983236,-2.800031,3.758602
482.07999999960884,-2.800031,3.757687
485.15999999968335,-2.799878,3.756771
487.9499999997206,-2.800031,3.755856
491.5599999995902,-2.800031,3.754635
495.6699999999255,-2.800031,3.753719
499.06999999983236,-2.800031,3.752499
503.089999999851,-2.799878,3.751583
506.5,-2.799878,3.750362
509.4799999999814,-2.799878,3.749447
512.6599999996834,-2.800183,3.748531
515.8299999996088,-2.799725,3.747616
519.1199999996461,-2.800031,3.7467
522.9199999999255,-2.799878,3.745785
525.6699999999255,-2.799878,3.744869
529.5499999998137,-2.800031,3.743648
533.929999999702,-2.799725,3.742733
537.0099999997765,-2.800031,3.741512
540.3299999996088,-2.800031,3.740597
543.7700000000186,-2.799878,3.739681
547.339999999851,-2.800031,3.73846
551.6599999996834,-2.799878,3.737545
555.4599999999627,-2.799878,3.736324
559.9699999997392,-2.799878,3.735409
563.339999999851,-2.800031,3.734493
567.0099999997765,-2.799725,3.733272
570.7299999999814,-2.800031,3.732052
574.5200000000186,-2.800031,3.731136
578.3599999998696,-2.800183,3.729915
583.3899999996647,-2.799878,3.729
586.25,-2.800031,3.728084
589.5999999996275,-2.800031,3.727169
593.5999999996275,-2.799878,3.726253
597.6499999999069,-2.799878,3.725338
600.2299999999814,-2.800031,3.724422
602.929999999702,-2.799878,3.723507
606.1599999996834,-2.800183,3.722591
609.8799999998882,-2.799878,3.721675
613.429999999702,-2.799725,3.72076
616.2399999997579,-2.800031,3.719844
620.0999999996275,-2.799878,3.718929
623.9599999999627,-2.799878,3.718013
627.0699999998324,-2.799878,3.717098
630.5799999996088,-2.799878,3.716182
633.179999999702,-2.800031,3.715267
635.8999999999069,-2.800183,3.714351
639.3699999996461,-2.800031,3.713436
642.8299999996088,-2.800031,3.71252
646.0200000000186,-2.799878,3.711604
649.9199999999255,-2.800336,3.710689
653.7999999998137,-2.799878,3.709773
656.589999999851,-2.800031,3.708858
660.5099999997765,-2.800031,3.707637
664.1499999999069,-2.800031,3.706722
