TestTime,Amps,Volts,Temp 1
0.0,-2.800031,4.003967,0.0
0.15999999991618097,-2.800183,4.000916,0.0
0.32999999984167516,-2.800031,3.999084,0.0
0.6099999998696148,-2.800031,3.997864,0.0
0.8699999998789281,-2.799878,3.996643,0.0
1.2199999999720603,-2.800183,3.995727,0.0
1.5999999998603016,-2.800183,3.994507,0.0
2.079999999841675,-2.800183,3.993286,0.0
2.669999999925494,-2.800031,3.992065,0.0
3.25,-2.800031,3.99115,-0.015000000000000568
3.6899999999441206,-2.799878,3.989929,-0.015000000000000568
4.5,-2.799878,3.989014,-0.015000000000000568
5.289999999804422,-2.800031,3.988098,-0.015000000000000568
6.059999999823049,-2.799725,3.986877,-0.015000000000000568
7.260000000009313,-2.800031,3.985657,0.0
8.449999999953434,-2.799878,3.984741,0.0
9.709999999962747,-2.800031,3.983825,0.0
10.619999999878928,-2.799878,3.98291,0.0
12.209999999962747,-2.800183,3.981994,0.0
13.169999999925494,-2.800031,3.981079,0.0
14.639999999897555,-2.800031,3.980163,0.0
16.33999999985099,-2.800031,3.979248,0.0
18.369999999878928,-2.799878,3.978332,0.0
19.8499999998603,-2.799878,3.977417,0.0
22.03000000002794,-2.800031,3.976501,0.0
24.359999999869615,-2.799725,3.975586,0.0
26.5999999998603,-2.799878,3.97467,0.015999999999998238
29.609999999869615,-2.800031,3.973449,0.031999999999996476
32.5999999998603,-2.800031,3.972534,0.031999999999996476
35.079999999841675,-2.800183,3.971313,0.047999999999994714
39.0999999998603,-2.800031,3.970397,0.06299999999999528
42.53000000002794,-2.799878,3.969482,0.06299999999999528
45.76000000000931,-2.800183,3.968261,0.07899999999999352
50.80999999982305,-2.800031,3.967346,0.09499999999999886
54.36999999987893,-2.800183,3.96643,0.1109999999999971
58.78000000002794,-2.800183,3.965209,0.12599999999999767
63.37999999988824,-2.800031,3.963989,0.1419999999999959
68.39999999990687,-2.799878,3.963073,0.1419999999999959
72.54999999981374,-2.800183,3.962158,0.15799999999999415
76.90999999991618,-2.800031,3.961242,0.1739999999999995
81.03000000002794,-2.800183,3.960327,0.18999999999999773
85.20999999996275,-2.799725,3.959411,0.2049999999999983
90.44999999995343,-2.800031,3.958495,0.22099999999999653
95.44999999995343,-2.799878,3.95758,0.22099999999999653
99.92999999993481,-2.800183,3.956664,0.2530000000000001
103.63999999989755,-2.799878,3.955749,0.2679999999999936
107.45999999996275,-2.799725,3.954833,0.2679999999999936
112.97999999998137,-2.800031,3.953918,0.2839999999999989
117.35999999986961,-2.799878,3.953002,0.29999999999999716
121.4199999999255,-2.799725,3.952087,0.3159999999999954
126.13999999989755,-2.800183,3.951171,0.33199999999999363
130.82999999984168,-2.799878,3.950256,0.3469999999999942
136.12999999988824,-2.799878,3.94934,0.36299999999999955
140.53000000002794,-2.799878,3.948425,0.3789999999999978
145.88999999989755,-2.799878,3.947509,0.394999999999996
149.21999999997206,-2.799725,3.946593,0.4099999999999966
153.37999999988824,-2.800031,3.945678,0.4099999999999966
157.5100000000093,-2.800031,3.944762,0.4259999999999948
161.85999999986961,-2.800031,3.943847,0.44200000000000017
166.14999999990687,-2.799725,3.942931,0.4579999999999984
171.27000000001863,-2.799878,3.942016,0.472999999999999
175.1699999999255,-2.799878,3.9411,0.4889999999999972
179.4299999999348,-2.800183,3.940185,0.5049999999999955
183.63999999989755,-2.800031,3.939269,0.5209999999999937
187.70999999996275,-2.800031,3.938354,0.536999999999999
191.81999999983236,-2.800183,3.937438,0.5679999999999978
194.86999999987893,-2.800031,3.936522,0.5679999999999978
198.46999999997206,-2.800031,3.935607,0.5839999999999961
202.589999999851,-2.799878,3.934691,0.5999999999999943
206.64999999990687,-2.800031,3.933776,0.6149999999999949
210.65999999991618,-2.800031,3.93286,0.6149999999999949
214.64999999990687,-2.799878,3.931945,0.6310000000000002
218.4199999999255,-2.800031,3.931029,0.6469999999999985
222.37999999988824,-2.799878,3.929808,0.6629999999999967
226.15999999991618,-2.799573,3.928893,0.6789999999999949
229.65999999991618,-2.799878,3.927977,0.6789999999999949
233.54999999981374,-2.799878,3.927062,0.6939999999999955
236.7600000000093,-2.800183,3.926146,0.7099999999999937
240.1699999999255,-2.799725,3.925231,0.7259999999999991
244.70999999996275,-2.800031,3.924315,0.7419999999999973
247.87999999988824,-2.800031,3.9234,0.7419999999999973
251.31999999983236,-2.800183,3.922484,0.7569999999999979
254.39999999990687,-2.800183,3.921263,0.7729999999999961
258.03000000002794,-2.799878,3.920348,0.7889999999999944
260.56999999983236,-2.800031,3.919432,0.7889999999999944
265.0,-2.799878,3.918517,0.8049999999999997
268.4399999999441,-2.800031,3.917601,0.820999999999998
271.45999999996275,-2.799878,3.916686,0.820999999999998
274.9299999999348,-2.800031,3.91577,0.820999999999998
277.9199999999255,-2.800031,3.914855,0.8359999999999985
280.2399999999907,-2.800031,3.913939,0.8519999999999968
284.4399999999441,-2.799878,3.913024,0.8519999999999968
287.64999999990687,-2.799878,3.911803,0.867999999999995
290.9899999999907,-2.800031,3.910887,0.867999999999995
293.28000000002794,-2.800183,3.909972,0.8840000000000003
297.14999999990687,-2.799725,3.909056,0.8840000000000003
300.30999999982305,-2.799878,3.908141,0.8989999999999938
303.4799999999814,-2.799725,3.907225,0.9149999999999991
306.6099999998696,-2.799878,3.90631,0.9309999999999974
309.3299999998417,-2.799725,3.905394,0.9469999999999956
312.25,-2.800183,3.904479,0.9469999999999956
315.56999999983236,-2.800031,3.903563,0.9469999999999956
317.8599999998696,-2.800031,3.902647,0.9619999999999962
320.9899999999907,-2.799878,3.901732,0.9619999999999962
323.6599999999162,-2.800031,3.900511,0.9779999999999944
327.38999999989755,-2.800031,3.899596,0.9779999999999944
330.0200000000186,-2.800031,3.89868,0.9779999999999944
333.20999999996275,-2.799725,3.897765,0.9939999999999998
336.78000000002794,-2.800031,3.896849,1.009999999999998
339.4799999999814,-2.799878,3.895933,1.0259999999999962
342.38999999989755,-2.800031,3.895018,1.0409999999999968
344.3499999998603,-2.800031,3.894102,1.0409999999999968
347.12999999988824,-2.799878,3.893187,1.0409999999999968
350.1599999999162,-2.800031,3.892271,1.056999999999995
352.8299999998417,-2.800031,3.891356,1.0730000000000004
355.39999999990687,-2.799878,3.89044,1.0730000000000004
358.4199999999255,-2.800183,3.889525,1.0889999999999986
361.53000000002794,-2.800183,3.888609,1.1039999999999992
364.44999999995343,-2.800031,3.887694,1.1039999999999992
366.8699999998789,-2.800183,3.886778,1.1039999999999992
368.7600000000093,-2.799878,3.885557,1.1199999999999974
372.56999999983236,-2.799725,3.884642,1.1359999999999957
375.5,-2.799878,3.883726,1.1359999999999957
377.8299999998417,-2.800031,3.882811,1.151999999999994
380.8699999998789,-2.799725,3.881895,1.151999999999994
383.28000000002794,-2.799878,3.88098,1.151999999999994
386.5100000000093,-2.800031,3.880064,1.1679999999999993
389.44999999995343,-2.799725,3.879149,1.1679999999999993
392.1899999999441,-2.799878,3.878233,1.1829999999999998
394.70999999996275,-2.799878,3.877012,1.1829999999999998
397.06999999983236,-2.800031,3.876097,1.1829999999999998
399.81999999983236,-2.800031,3.875181,1.198999999999998
402.14999999990687,-2.799878,3.874266,1.198999999999998
405.56999999983236,-2.800031,3.873045,1.198999999999998
408.96999999997206,-2.800183,3.872129,1.2149999999999963
411.53000000002794,-2.800031,3.871214,1.2149999999999963
414.089999999851,-2.800183,3.870298,1.2149999999999963
416.69999999995343,-2.800031,3.869383,1.2309999999999945
418.8599999998696,-2.800183,3.868467,1.2309999999999945
421.75,-2.799878,3.867552,1.2309999999999945
424.20999999996275,-2.800031,3.866636,1.2459999999999951
426.9099999999162,-2.800183,3.865721,1.2620000000000005
429.79999999981374,-2.800031,3.864805,1.2779999999999987
431.7600000000093,-2.800031,3.86389,1.293999999999997
434.5999999998603,-2.799725,3.862974,1.293999999999997
437.80999999982305,-2.800031,3.862058,1.293999999999997
440.30999999982305,-2.800183,3.861143,1.3089999999999975
442.6199999998789,-2.800183,3.860227,1.3089999999999975
445.04999999981374,-2.800031,3.859007,1.3089999999999975
448.339999999851,-2.800336,3.858091,1.3249999999999957
451.1599999999162,-2.800031,3.857176,1.340999999999994
453.8499999998603,-2.799878,3.85626,1.340999999999994
456.2399999999907,-2.800031,3.855039,1.3569999999999993
459.5,-2.799878,3.854124,1.3729999999999976
462.8599999998696,-2.800031,3.852903,1.3729999999999976
466.0,-2.800031,3.851987,1.3729999999999976
468.4899999999907,-2.799878,3.850767,1.3729999999999976
471.56999999983236,-2.800183,3.849851,1.3879999999999981
474.7399999999907,-2.800183,3.848936,1.3879999999999981
477.1599999999162,-2.800031,3.84802,1.4039999999999964
480.05999999982305,-2.800183,3.846799,1.4199999999999946
483.9399999999441,-2.800183,3.845884,1.4039999999999964
486.1699999999255,-2.800336,3.844968,1.4039999999999964
489.4199999999255,-2.799725,3.844053,1.4199999999999946
491.63999999989755,-2.800031,3.843137,1.4199999999999946
494.0399999998044,-2.800031,3.842222,1.4199999999999946
496.39999999990687,-2.799878,3.841306,1.436
499.089999999851,-2.800031,3.840391,1.4510000000000005
501.9199999999255,-2.799725,3.839475,1.4510000000000005
504.6199999998789,-2.800183,3.83856,1.4510000000000005
507.94999999995343,-2.799878,3.837644,1.4669999999999987
510.38999999989755,-2.800031,3.836728,1.482999999999997
513.3499999998603,-2.799878,3.835813,1.482999999999997
515.9499999999534,-2.800183,3.834897,1.4989999999999952
518.6099999998696,-2.799878,3.833677,1.4989999999999952
521.339999999851,-2.800183,3.832761,1.4989999999999952
524.4699999999721,-2.799878,3.831846,1.4989999999999952
527.1299999998882,-2.799725,3.830625,1.4989999999999952
530.75,-2.799878,3.829709,1.4989999999999952
533.6599999999162,-2.799878,3.828794,1.5150000000000006
537.089999999851,-2.800031,3.827878,1.5150000000000006
540.0499999998137,-2.799878,3.826963,1.529999999999994
542.7299999999814,-2.800031,3.826047,1.5459999999999994
545.3499999998603,-2.799878,3.825132,1.5459999999999994
547.3799999998882,-2.799878,3.824216,1.5459999999999994
550.4699999999721,-2.799878,3.823301,1.5619999999999976
553.5699999998324,-2.800031,3.822385,1.5619999999999976
556.6199999998789,-2.800031,3.821469,1.5779999999999959
559.2999999998137,-2.800031,3.820554,1.5779999999999959
562.1299999998882,-2.799878,3.819638,1.5779999999999959
565.3699999998789,-2.800031,3.818723,1.5779999999999959
568.4799999999814,-2.799725,3.817807,1.5779999999999959
571.2700000000186,-2.800031,3.816892,1.5929999999999964
573.6999999999534,-2.799878,3.815976,1.6089999999999947
576.5999999998603,-2.799573,3.815061,1.6089999999999947
579.3999999999069,-2.800031,3.814145,1.6089999999999947
582.3999999999069,-2.799878,3.81323,1.6089999999999947
586.0300000000279,-2.799878,3.812314,1.6089999999999947
589.0799999998417,-2.800031,3.811398,1.6089999999999947
592.1399999998976,-2.800031,3.810483,1.6089999999999947
595.059999999823,-2.799878,3.809567,1.625
598.809999999823,-2.800336,3.808652,1.625
601.8699999998789,-2.800031,3.807736,1.6409999999999982
603.9799999999814,-2.799878,3.806821,1.6409999999999982
607.7700000000186,-2.800031,3.8056,1.6559999999999988
612.0799999998417,-2.800031,3.804685,1.6559999999999988
615.0200000000186,-2.800031,3.803769,1.671999999999997
618.5799999998417,-2.79942,3.802853,1.671999999999997
622.0,-2.799878,3.801938,1.6879999999999953
625.1899999999441,-2.800031,3.801022,1.7039999999999935
628.6599999999162,-2.799878,3.799802,1.7039999999999935
632.4599999999627,-2.799878,3.798581,1.7199999999999989
636.5300000000279,-2.799725,3.797665,1.7199999999999989
639.9299999999348,-2.799878,3.79675,1.7349999999999994
643.75,-2.800031,3.795834,1.7199999999999989
646.8699999998789,-2.800183,3.794919,1.7349999999999994
650.2099999999627,-2.799725,3.794003,1.7349999999999994
654.0300000000279,-2.800031,3.792782,1.7349999999999994
658.309999999823,-2.799878,3.791867,1.7509999999999977
662.3199999998324,-2.800031,3.790951,1.7509999999999977
664.8699999998789,-2.799725,3.790036,1.7509999999999977
668.1699999999255,-2.800031,3.788815,1.7509999999999977
673.0200000000186,-2.800031,3.7879,1.766999999999996
676.9799999999814,-2.799878,3.786984,1.766999999999996
680.8599999998696,-2.800031,3.786069,1.766999999999996
684.5200000000186,-2.800031,3.784848,1.7509999999999977
688.809999999823,-2.800031,3.783932,1.766999999999996
692.8999999999069,-2.799878,3.783017,1.766999999999996
696.6899999999441,-2.800031,3.781796,1.7829999999999941
700.6299999998882,-2.800183,3.78088,1.7979999999999947
704.5699999998324,-2.800031,3.779965,1.7979999999999947
708.059999999823,-2.800031,3.779049,1.814
711.7999999998137,-2.800183,3.778134,1.8299999999999983
715.309999999823,-2.800031,3.777218,1.8459999999999965
719.3199999998324,-2.799878,3.776303,1.8619999999999948
723.9699999999721,-2.800183,3.775387,1.8619999999999948
727.0499999998137,-2.800031,3.774472,1.8619999999999948
731.7399999999907,-2.800031,3.773556,1.8619999999999948
734.3199999998324,-2.799878,3.772641,1.8769999999999953
738.3599999998696,-2.799878,3.771725,1.8769999999999953
742.1799999999348,-2.800183,3.770809,1.8929999999999936
745.9699999999721,-2.800031,3.769894,1.8769999999999953
750.6199999998789,-2.800031,3.768978,1.8619999999999948
754.1299999998882,-2.800031,3.768063,1.8619999999999948
757.9499999999534,-2.800031,3.767147,1.8619999999999948
762.4099999999162,-2.800031,3.766232,1.8929999999999936
766.5999999998603,-2.800183,3.765316,1.908999999999999
770.1599999999162,-2.800031,3.764401,1.9249999999999972
