TestTime,Amps,Volts,Temp 1
0.0,-2.800641,3.989929,0.0
0.15999999997438863,-2.799725,3.986572,0.0
0.3099999999976717,-2.800183,3.985351,0.0
0.5699999999487773,-2.800031,3.983825,0.0
0.8899999999557622,-2.799878,3.9823,0.0
1.2299999999813735,-2.799725,3.980774,0.0
1.7599999999511056,-2.799878,3.979553,0.0
2.2599999999511056,-2.799878,3.978637,0.0
2.7599999999511056,-2.799725,3.977722,0.0
3.1900000000023283,-2.799878,3.976501,0.0
4.179999999993015,-2.799878,3.97528,0.0
4.919999999983702,-2.799878,3.974365,0.0
5.75,-2.800031,3.973144,0.0
6.419999999983702,-2.799878,3.971923,0.0
7.7299999999813735,-2.800031,3.971008,0.0
8.82999999995809,-2.800031,3.970092,0.0
10.029999999969732,-2.800031,3.969177,0.0
11.399999999965075,-2.800183,3.968261,0.0
12.699999999953434,-2.800031,3.967346,0.0
14.049999999988358,-2.800031,3.96643,0.0
15.799999999988358,-2.799725,3.965515,0.0
17.739999999990687,-2.799878,3.963989,0.015999999999998238
20.149999999965075,-2.800031,3.963073,0.015999999999998238
22.65999999997439,-2.800031,3.962158,0.015999999999998238
24.289999999979045,-2.800031,3.961242,0.015999999999998238
27.349999999976717,-2.800031,3.960327,0.030999999999998806
29.349999999976717,-2.799878,3.959411,0.030999999999998806
32.929999999993015,-2.799878,3.95819,0.046999999999997044
36.32999999995809,-2.799878,3.957275,0.06300000000000239
39.69000000000233,-2.800183,3.956359,0.06300000000000239
42.10999999998603,-2.799878,3.955444,0.07900000000000063
45.09999999997672,-2.799725,3.954528,0.07900000000000063
49.26999999996042,-2.799878,3.953613,0.0940000000000012
52.65999999997439,-2.800183,3.952697,0.10999999999999943
56.79999999998836,-2.800031,3.951476,0.12599999999999767
61.759999999951106,-2.799878,3.950561,0.142000000000003
65.45999999996275,-2.799725,3.949645,0.142000000000003
69.52999999996973,-2.800031,3.94873,0.15800000000000125
74.26999999996042,-2.799878,3.947814,0.17300000000000182
76.60999999998603,-2.799573,3.946899,0.18900000000000006
80.79999999998836,-2.799878,3.945983,0.2049999999999983
85.20999999996275,-2.799878,3.945068,0.22100000000000364
89.64999999996508,-2.799878,3.944152,0.2359999999999971
94.10999999998603,-2.799878,3.943236,0.2680000000000007
98.65999999997439,-2.799878,3.942016,0.2680000000000007
104.38000000000466,-2.800183,3.9411,0.2839999999999989
108.02999999996973,-2.799878,3.940185,0.29999999999999716
112.46999999997206,-2.800031,3.939269,0.3149999999999977
116.39999999996508,-2.799878,3.938354,0.3470000000000013
120.69000000000233,-2.799878,3.937438,0.36299999999999955
124.34999999997672,-2.800031,3.936522,0.3780000000000001
129.46999999997206,-2.800031,3.935607,0.39399999999999835
133.2399999999907,-2.799878,3.934691,0.39399999999999835
137.3399999999674,-2.799878,3.933776,0.4100000000000037
141.27999999996973,-2.799878,3.93286,0.42600000000000193
146.63000000000466,-2.799878,3.93164,0.42600000000000193
151.38000000000466,-2.800031,3.930724,0.45700000000000074
155.47999999998137,-2.800183,3.929808,0.472999999999999
158.51999999996042,-2.799878,3.928893,0.4889999999999972
