TestTime,Amps,Volts
0.0,-2.800793,4.015259
0.15999999991618097,-2.799725,4.003967
0.27000000001862645,-2.800031,4.002441
0.40999999991618097,-2.799725,4.001221
0.6099999998696148,-2.799878,4.0
0.8299999998416752,-2.799878,3.998169
1.2299999999813735,-2.800031,3.996948
1.459999999962747,-2.799878,3.996033
1.869999999878928,-2.799878,3.994812
2.3099999998230487,-2.800031,3.993591
2.9399999999441206,-2.800031,3.99237
3.5499999998137355,-2.800183,3.991455
3.9899999999906868,-2.800031,3.990539
4.619999999878928,-2.799878,3.989624
5.189999999944121,-2.800031,3.988708
5.959999999962747,-2.800031,3.987488
6.959999999962747,-2.799878,3.986572
7.7700000000186265,-2.800031,3.985657
8.770000000018626,-2.800031,3.984741
9.649999999906868,-2.799878,3.983825
10.919999999925494,-2.800031,3.982605
12.289999999804422,-2.800031,3.981384
13.929999999934807,-2.800031,3.980468
15.589999999850988,-2.799878,3.979553
16.949999999953434,-2.799878,3.978637
18.789999999804422,-2.799878,3.977722
20.5999999998603,-2.800031,3.976806
22.459999999962747,-2.800031,3.975891
24.299999999813735,-2.800031,3.974975
26.21999999997206,-2.800183,3.97406
28.709999999962747,-2.800031,3.972839
31.079999999841675,-2.800183,3.971923
33.449999999953434,-2.799878,3.971008
36.31999999983236,-2.800031,3.970092
38.83999999985099,-2.800031,3.969177
41.299999999813735,-2.800031,3.968261
44.02999999979511,-2.800031,3.967346
46.92999999993481,-2.800031,3.96643
50.0,-2.799725,3.965515
53.11999999987893,-2.800031,3.964599
55.33999999985099,-2.800031,3.963684
57.889999999897555,-2.799878,3.962768
61.299999999813735,-2.799878,3.961852
64.14999999990687,-2.800183,3.960937
67.57999999984168,-2.800183,3.960021
71.44999999995343,-2.799878,3.959106
74.45999999996275,-2.800031,3.95819
77.57999999984168,-2.799878,3.957275
80.94999999995343,-2.799725,3.956359
83.77999999979511,-2.799878,3.955444
86.63999999989755,-2.799878,3.954528
90.38999999989755,-2.799878,3.953613
93.60999999986961,-2.799725,3.952697
96.77000000001863,-2.800031,3.951781
100.04999999981374,-2.799878,3.950866
103.86999999987893,-2.800031,3.94995
106.93999999994412,-2.800031,3.949035
