TestTime,Amps,Volts
0.0,-2.800641,4.004273
0.15999999991618097,-2.800031,4.001221
0.36999999987892807,-2.799878,4.0
0.5200000000186265,-2.799878,3.998779
0.7700000000186265,-2.799725,3.997864
1.0100000000093132,-2.799878,3.996948
1.2399999999906868,-2.799878,3.995727
1.8300000000745058,-2.800183,3.994507
2.2600000000093132,-2.799878,3.993286
2.800000000046566,-2.800031,3.99237
3.409999999916181,-2.800031,3.991455
3.840000000083819,-2.800031,3.990234
4.709999999962747,-2.800031,3.989319
5.2700000000186265,-2.799878,3.988403
6.199999999953434,-2.799878,3.987488
6.909999999916181,-2.799878,3.986267
8.159999999916181,-2.799878,3.985351
9.330000000074506,-2.800031,3.984131
11.03000000002794,-2.800031,3.983215
12.5,-2.800031,3.981994
13.449999999953434,-2.799725,3.981079
15.28000000002794,-2.800336,3.980163
17.139999999897555,-2.799878,3.978943
19.81000000005588,-2.799878,3.978027
21.520000000018626,-2.800031,3.977111
23.5999999998603,-2.799878,3.976196
25.739999999990687,-2.799878,3.97528
28.21999999997206,-2.799878,3.974365
31.53000000002794,-2.799878,3.973449
33.07000000006519,-2.800031,3.972534
36.0,-2.800031,3.971618
38.39999999990687,-2.800031,3.970703
42.330000000074506,-2.800031,3.969787
45.859999999869615,-2.800031,3.968872
49.42999999993481,-2.799878,3.967651
53.92999999993481,-2.800183,3.966735
58.03000000002794,-2.800336,3.96582
61.93999999994412,-2.799878,3.964599
66.93999999994412,-2.799725,3.963684
70.11999999987893,-2.800183,3.962768
75.13999999989755,-2.799725,3.961852
79.55000000004657,-2.800183,3.960937
84.15999999991618,-2.800031,3.960021
88.8300000000745,-2.799878,3.959106
94.19999999995343,-2.800183,3.95819
98.31000000005588,-2.799878,3.95697
105.44999999995343,-2.799725,3.955749
109.30000000004657,-2.800031,3.954833
114.92999999993481,-2.800031,3.953918
120.1699999999255,-2.799878,3.953002
125.06000000005588,-2.799878,3.952087
129.47999999998137,-2.800336,3.951171
134.03000000002794,-2.800183,3.950256
139.94999999995343,-2.800031,3.94934
144.64999999990687,-2.799878,3.948425
149.60999999986961,-2.800031,3.947509
153.09000000008382,-2.800031,3.946288
159.09000000008382,-2.800031,3.945068
164.9299999999348,-2.800031,3.944152
169.35999999986961,-2.800031,3.943236
174.80000000004657,-2.799878,3.942321
179.3200000000652,-2.800183,3.941405
183.2600000000093,-2.799878,3.94049
187.43999999994412,-2.799878,3.939269
193.0999999998603,-2.800183,3.938354
196.54000000003725,-2.800031,3.937133
201.80000000004657,-2.800031,3.936217
205.44999999995343,-2.800031,3.935302
209.4299999999348,-2.799878,3.934386
213.7600000000093,-2.800031,3.933471
217.40999999991618,-2.800031,3.932555
221.8499999998603,-2.799878,3.93164
225.54000000003725,-2.799725,3.930724
229.04000000003725,-2.800031,3.929808
232.5100000000093,-2.799878,3.928893
236.5800000000745,-2.799878,3.927977
239.25,-2.800031,3.927062
242.61999999987893,-2.800031,3.926146
246.54000000003725,-2.800031,3.925231
250.71999999997206,-2.800031,3.92401
255.0999999998603,-2.800031,3.923095
258.39999999990687,-2.799878,3.922179
262.0700000000652,-2.800183,3.920958
265.94999999995343,-2.799878,3.919738
270.29000000003725,-2.800031,3.918822
273.8599999998696,-2.800031,3.917906
276.96999999997206,-2.800031,3.916991
279.8300000000745,-2.800031,3.916075
283.3599999998696,-2.799725,3.91516
286.6899999999441,-2.800031,3.914244
290.21999999997206,-2.800031,3.913024
294.05000000004657,-2.800031,3.911803
297.5999999998603,-2.800183,3.910582
301.6899999999441,-2.799725,3.909667
304.89999999990687,-2.800031,3.908751
307.7299999999814,-2.800031,3.907836
311.14999999990687,-2.799725,3.90692
314.4399999999441,-2.800183,3.906004
317.6799999999348,-2.800183,3.905089
320.69999999995343,-2.800031,3.904173
323.3300000000745,-2.799878,3.902953
326.9399999999441,-2.799878,3.902037
329.69999999995343,-2.800183,3.901122
332.78000000002794,-2.799725,3.900206
335.55000000004657,-2.800031,3.89929
338.9099999999162,-2.800031,3.898375
341.63999999989755,-2.800031,3.897459
344.63999999989755,-2.799878,3.896239
348.5200000000186,-2.799725,3.895323
351.0200000000186,-2.800183,3.894408
353.1199999998789,-2.799725,3.893492
356.46999999997206,-2.800031,3.892576
358.6899999999441,-2.800183,3.891661
362.55000000004657,-2.800031,3.89044
366.0600000000559,-2.799725,3.889525
368.87999999988824,-2.800183,3.888609
371.5900000000838,-2.799878,3.887694
374.2600000000093,-2.799725,3.886778
377.0700000000652,-2.799725,3.885557
379.8699999998789,-2.800031,3.884642
383.0999999998603,-2.799878,3.883726
385.7399999999907,-2.800336,3.882811
388.0200000000186,-2.800031,3.881895
391.0800000000745,-2.800183,3.88098
394.0700000000652,-2.800031,3.880064
396.64999999990687,-2.800031,3.879149
