TestTime,Amps,Volts
0.0,-2.799878,3.988708
0.15999999991618097,-2.799878,3.972229
0.2600000000093132,-2.799878,3.969482
0.40999999991618097,-2.799878,3.967956
0.559999999939464,-2.799725,3.96643
0.809999999939464,-2.800031,3.965209
0.9899999999906868,-2.800183,3.964294
1.209999999962747,-2.800031,3.963378
1.4299999999348074,-2.800183,3.962158
1.8399999999674037,-2.799878,3.960937
2.269999999902211,-2.799878,3.960021
2.809999999939464,-2.800031,3.958801
3.349999999976717,-2.799878,3.957885
3.769999999902211,-2.799878,3.956664
4.459999999962747,-2.800031,3.955444
5.349999999976717,-2.799725,3.954223
6.199999999953434,-2.800031,3.953307
6.849999999976717,-2.799878,3.952087
8.069999999948777,-2.800031,3.951171
9.019999999902211,-2.799878,3.950256
10.039999999920838,-2.799878,3.949035
11.779999999911524,-2.799878,3.948119
13.10999999998603,-2.799878,3.947204
13.569999999948777,-2.800031,3.946288
15.130000000004657,-2.800183,3.945068
17.119999999995343,-2.799725,3.944152
19.07999999995809,-2.799878,3.943236
20.479999999981374,-2.799878,3.942321
22.489999999990687,-2.800031,3.941405
24.07999999995809,-2.800031,3.94049
26.10999999998603,-2.799878,3.939574
28.099999999976717,-2.799878,3.938659
30.039999999920838,-2.800031,3.937743
32.389999999897555,-2.799878,3.936828
34.699999999953434,-2.800031,3.935607
37.20999999996275,-2.800183,3.934691
40.17999999993481,-2.800183,3.933471
43.26999999990221,-2.799878,3.93225
46.839999999967404,-2.800031,3.931334
49.38000000000466,-2.799878,3.930419
52.04999999993015,-2.800031,3.929198
55.199999999953434,-2.799878,3.928283
58.309999999939464,-2.800031,3.927367
61.06999999994878,-2.800031,3.926452
63.22999999998137,-2.800031,3.925231
67.57999999995809,-2.799878,3.924315
70.86999999999534,-2.800031,3.9234
72.93999999994412,-2.799878,3.922484
76.01999999990221,-2.800183,3.921569
78.29999999993015,-2.799878,3.920653
81.39999999990687,-2.799878,3.919738
84.13999999989755,-2.800031,3.918517
88.14999999990687,-2.799878,3.917296
91.82999999995809,-2.800031,3.916075
95.86999999999534,-2.800031,3.91516
99.18999999994412,-2.799725,3.914244
102.20999999996275,-2.800031,3.913329
104.9199999999255,-2.799878,3.912413
107.51000000000931,-2.800031,3.911192
110.64999999990687,-2.800031,3.910277
114.04999999993015,-2.800183,3.909056
118.90999999991618,-2.800183,3.907836
123.03999999992084,-2.800031,3.90692
125.1699999999255,-2.800031,3.906004
128.06999999994878,-2.799878,3.905089
131.96999999997206,-2.800183,3.904173
134.5199999999022,-2.799878,3.903258
137.1799999999348,-2.799878,3.902037
140.9199999999255,-2.799878,3.900816
144.64999999990687,-2.799725,3.899901
148.06999999994878,-2.800031,3.898985
151.10999999998603,-2.800031,3.89807
154.31999999994878,-2.800031,3.897154
157.29999999993015,-2.799878,3.896239
160.13999999989755,-2.799725,3.895323
162.60999999998603,-2.800031,3.894408
165.38999999989755,-2.800183,3.893492
168.63000000000466,-2.799878,3.892576
171.8399999999674,-2.800031,3.891661
174.28999999992084,-2.799878,3.890745
177.11999999999534,-2.799878,3.88983
180.29999999993015,-2.800031,3.888914
183.86999999999534,-2.799878,3.887999
186.70999999996275,-2.800031,3.887083
188.86999999999534,-2.799878,3.886168
191.52999999991152,-2.800031,3.885252
194.56999999994878,-2.799878,3.884337
197.38999999989755,-2.799878,3.883116
200.9299999999348,-2.800031,3.8822
204.4299999999348,-2.799725,3.881285
207.09999999997672,-2.799878,3.880369
210.21999999997206,-2.799878,3.879454
213.61999999999534,-2.800031,3.878538
216.38000000000466,-2.799878,3.877623
217.88999999989755,-2.799878,3.876707
220.31999999994878,-2.800031,3.875486
224.3299999999581,-2.800183,3.874571
227.28999999992084,-2.800031,3.87335
231.27999999991152,-2.799878,3.872435
233.5899999999674,-2.799878,3.871519
236.65999999991618,-2.800031,3.870603
239.3399999999674,-2.799878,3.869688
