TestTime,Amps,Volts,Temp 1
0.0,-2.79942,4.008545,0.0
0.1600000001490116,-2.799878,3.992676,0.0
0.2599999997764826,-2.800031,3.990234,0.0
0.4199999999254942,-2.800031,3.988708,0.0
0.5800000000745058,-2.800031,3.987488,0.0
0.7599999997764826,-2.800183,3.986267,0.0
1.040000000037253,-2.800031,3.984741,0.0
1.4299999997019768,-2.800031,3.98352,0.0
1.8999999999068677,-2.800183,3.9823,0.0
2.0899999998509884,-2.800336,3.981384,0.0
2.5,-2.800031,3.980468,0.0
2.9699999997392297,-2.799878,3.979248,0.0
3.709999999962747,-2.799878,3.978027,0.0
4.359999999869615,-2.800183,3.977111,0.0
4.910000000149012,-2.799878,3.976196,0.0
5.4799999999813735,-2.799878,3.97528,0.0
6.290000000037253,-2.800031,3.974365,0.0
7.209999999962747,-2.799878,3.973449,0.0
7.819999999832362,-2.799878,3.972534,0.0
8.529999999795109,-2.800031,3.971618,0.0
9.75,-2.799878,3.970703,0.0
10.709999999962747,-2.799878,3.969787,0.0
11.989999999757856,-2.800183,3.968566,0.0
13.81000000005588,-2.799878,3.967651,0.0
15.029999999795109,-2.799878,3.966735,0.0
16.729999999981374,-2.799878,3.96582,0.0
18.459999999962747,-2.800183,3.964904,0.0
19.549999999813735,-2.800183,3.963684,0.015000000000000568
22.069999999832362,-2.800183,3.962463,0.015000000000000568
24.25,-2.799725,3.961547,0.015000000000000568
26.580000000074506,-2.800031,3.960632,0.030999999999998806
28.25,-2.799878,3.959716,0.030999999999998806
30.600000000093132,-2.799878,3.958801,0.030999999999998806
33.35000000009313,-2.800031,3.957885,0.046999999999997044
35.06999999983236,-2.800031,3.95697,0.046999999999997044
37.47999999998137,-2.799878,3.956054,0.046999999999997044
39.68999999994412,-2.800031,3.955138,0.06299999999999528
42.299999999813735,-2.800031,3.954223,0.07900000000000063
44.95999999996275,-2.799878,3.953307,0.07900000000000063
47.609999999869615,-2.799878,3.952392,0.0940000000000012
50.080000000074506,-2.800031,3.951476,0.0940000000000012
52.5,-2.800031,3.950561,0.10999999999999943
55.47999999998137,-2.799878,3.949645,0.12599999999999767
58.60000000009313,-2.799878,3.94873,0.1419999999999959
61.93999999994412,-2.799878,3.947814,0.15699999999999648
64.12000000011176,-2.799878,3.946593,0.15699999999999648
67.35000000009313,-2.800031,3.945678,0.1729999999999947
69.95999999996275,-2.799725,3.944762,0.1729999999999947
73.04000000003725,-2.800031,3.943847,0.18900000000000006
76.4499999997206,-2.799878,3.942931,0.2049999999999983
79.4499999997206,-2.799878,3.942016,0.2049999999999983
82.12999999988824,-2.800031,3.9411,0.21999999999999886
85.45999999996275,-2.800031,3.940185,0.2359999999999971
88.17999999970198,-2.800183,3.939269,0.25199999999999534
91.67999999970198,-2.800183,3.938354,0.2680000000000007
94.02000000001863,-2.800031,3.937438,0.2680000000000007
96.89999999990687,-2.799878,3.936522,0.2839999999999989
100.37000000011176,-2.800031,3.935607,0.2989999999999995
103.31999999983236,-2.800031,3.934691,0.3149999999999977
106.1999999997206,-2.800031,3.933776,0.33099999999999596
109.96999999973923,-2.799878,3.93286,0.33099999999999596
112.83999999985099,-2.799878,3.931945,0.33099999999999596
115.31000000005588,-2.800183,3.931029,0.3470000000000013
118.33999999985099,-2.799725,3.930114,0.36199999999999477
121.4199999999255,-2.799725,3.929198,0.3780000000000001
124.50999999977648,-2.800031,3.928283,0.39399999999999835
127.35000000009313,-2.799878,3.927367,0.39399999999999835
130.5299999997951,-2.800031,3.926452,0.4099999999999966
133.60000000009313,-2.800183,3.925536,0.4259999999999948
136.87000000011176,-2.799725,3.92462,0.4259999999999948
139.54999999981374,-2.799725,3.923705,0.4259999999999948
142.85000000009313,-2.799878,3.922789,0.4409999999999954
146.17999999970198,-2.800031,3.921874,0.45700000000000074
148.87000000011176,-2.799878,3.920653,0.45700000000000074
152.2799999997951,-2.800031,3.919738,0.472999999999999
155.79000000003725,-2.799878,3.918822,0.5039999999999978
159.00999999977648,-2.799878,3.917906,0.5039999999999978
