TestTime,Amps,Volts
0.0,-2.800336,4.008545
0.1600000001490116,-2.799878,3.992981
0.26000000024214387,-2.799878,3.989929
0.4100000001490116,-2.800031,3.988403
0.6099999998696148,-2.799725,3.986877
0.8599999998696148,-2.800031,3.985657
1.1099999998696148,-2.800031,3.984436
1.4900000002235174,-2.799878,3.983215
1.8000000002793968,-2.800183,3.9823
2.1000000000931323,-2.800031,3.981079
2.5500000002793968,-2.800031,3.980163
2.9399999999441206,-2.800031,3.979248
3.430000000167638,-2.800031,3.978332
3.9799999999813735,-2.800031,3.977417
4.560000000055879,-2.799878,3.976196
5.379999999888241,-2.799878,3.97528
6.010000000242144,-2.799878,3.974365
6.870000000111759,-2.799878,3.973449
7.540000000037253,-2.799725,3.972534
8.399999999906868,-2.799878,3.971313
9.800000000279397,-2.799878,3.970397
10.820000000298023,-2.800031,3.969482
11.970000000204891,-2.799878,3.968566
13.570000000298023,-2.800031,3.967651
14.78000000026077,-2.800031,3.96643
16.859999999869615,-2.800031,3.965209
18.609999999869615,-2.800031,3.964294
20.209999999962747,-2.799725,3.963378
21.609999999869615,-2.800031,3.962463
23.729999999981374,-2.800031,3.961242
26.359999999869615,-2.799725,3.960021
29.350000000093132,-2.800183,3.959106
31.37999999988824,-2.799878,3.95819
34.07000000029802,-2.800031,3.957275
35.83999999985099,-2.799725,3.956359
38.22999999998137,-2.799878,3.955444
40.29000000003725,-2.800031,3.954528
43.109999999869615,-2.800031,3.953613
46.07000000029802,-2.799878,3.952392
49.41000000014901,-2.800031,3.951171
52.91000000014901,-2.800183,3.950256
55.31000000005588,-2.799878,3.94934
58.54000000003725,-2.800031,3.948425
61.91000000014901,-2.800183,3.947509
63.79000000003725,-2.800031,3.946593
65.76000000024214,-2.800031,3.945678
69.3300000000745,-2.799878,3.944762
72.64000000013039,-2.800031,3.943847
75.8300000000745,-2.799878,3.942931
78.32000000029802,-2.799878,3.942016
81.08999999985099,-2.800031,3.9411
84.1699999999255,-2.799878,3.940185
87.25,-2.800031,3.939269
90.54000000003725,-2.799878,3.938354
92.89999999990687,-2.800031,3.937438
95.68999999994412,-2.800031,3.936522
98.87999999988824,-2.799878,3.935607
102.27000000001863,-2.799878,3.934691
105.62000000011176,-2.800183,3.933776
108.58999999985099,-2.800031,3.93286
111.3000000002794,-2.799878,3.931945
114.87999999988824,-2.800031,3.931029
118.20000000018626,-2.799878,3.930114
120.01000000024214,-2.799878,3.929198
123.08999999985099,-2.800031,3.928283
125.8000000002794,-2.800031,3.927367
128.89000000013039,-2.799878,3.926452
132.68000000016764,-2.800031,3.925536
135.43999999994412,-2.800031,3.924315
140.12999999988824,-2.800031,3.9234
143.45000000018626,-2.799878,3.922179
146.95000000018626,-2.800183,3.921263
149.64999999990687,-2.800031,3.920043
153.81000000005588,-2.800031,3.919127
156.97999999998137,-2.799878,3.918212
159.89999999990687,-2.800031,3.917296
163.02000000001863,-2.799878,3.916381
165.82000000029802,-2.800183,3.915465
169.339999999851,-2.799878,3.914549
171.9700000002049,-2.800031,3.913634
175.20000000018626,-2.799878,3.912413
178.29000000003725,-2.800183,3.911498
181.20000000018626,-2.799878,3.910582
184.35000000009313,-2.800031,3.909667
187.6699999999255,-2.800183,3.908751
190.93000000016764,-2.800031,3.907836
194.12000000011176,-2.800031,3.90692
196.64000000013039,-2.800031,3.906004
199.70000000018626,-2.800031,3.905089
203.02000000001863,-2.800031,3.904173
205.29000000003725,-2.800031,3.903258
208.20999999996275,-2.799878,3.902342
210.6699999999255,-2.800031,3.901427
214.24000000022352,-2.799878,3.900206
217.64999999990687,-2.800031,3.89929
221.0500000002794,-2.800031,3.898375
223.660000000149,-2.799878,3.897459
227.2200000002049,-2.800031,3.896544
229.95999999996275,-2.800183,3.895628
232.70999999996275,-2.799878,3.894408
235.5500000002794,-2.800031,3.893492
238.37999999988824,-2.800031,3.892576
241.52000000001863,-2.799878,3.891356
245.03000000026077,-2.800031,3.89044
248.31000000005588,-2.799878,3.889525
251.57000000029802,-2.799725,3.888609
253.72999999998137,-2.799878,3.887694
256.39999999990687,-2.800031,3.886778
258.8000000002794,-2.799878,3.885863
261.8599999998696,-2.800031,3.884947
264.39999999990687,-2.800031,3.884031
267.54000000003725,-2.799725,3.883116
269.93000000016764,-2.799878,3.8822
272.78000000026077,-2.799878,3.881285
275.7200000002049,-2.800031,3.880369
278.45000000018626,-2.800031,3.879149
282.2200000002049,-2.800031,3.878233
284.8599999998696,-2.800031,3.877317
286.78000000026077,-2.799878,3.876402
288.910000000149,-2.800031,3.875486
292.4199999999255,-2.800031,3.874571
295.25,-2.799878,3.873655
297.60000000009313,-2.800183,3.87274
300.62000000011176,-2.799878,3.871824
303.37000000011176,-2.799725,3.870603
306.79000000003725,-2.799878,3.869688
309.60000000009313,-2.800031,3.868162
313.4399999999441,-2.800031,3.867247
316.28000000026077,-2.800031,3.866331
318.910000000149,-2.800031,3.865415
321.54000000003725,-2.800031,3.8645
324.37999999988824,-2.799725,3.863584
327.26000000024214,-2.799725,3.862669
330.0,-2.800031,3.861753
332.7200000002049,-2.799878,3.860838
334.5,-2.800183,3.859922
336.76000000024214,-2.800031,3.858701
340.5200000000186,-2.799878,3.857786
343.0200000000186,-2.799878,3.85687
346.29000000003725,-2.800183,3.855955
348.28000000026077,-2.800031,3.855039
351.0600000000559,-2.800031,3.854124
354.1899999999441,-2.800031,3.853208
356.75,-2.800031,3.852293
358.9199999999255,-2.799878,3.851377
360.9900000002235,-2.800031,3.850462
364.0200000000186,-2.799878,3.849546
366.8599999998696,-2.800031,3.848325
370.01000000024214,-2.800031,3.84741
372.8000000002794,-2.800183,3.846494
374.910000000149,-2.800031,3.845579
378.5,-2.800031,3.844663
381.160000000149,-2.799878,3.843442
384.70999999996275,-2.799725,3.842527
386.0200000000186,-2.800031,3.841611
388.8000000002794,-2.800183,3.840696
391.7200000002049,-2.799878,3.83978
394.1699999999255,-2.800336,3.838865
397.089999999851,-2.799725,3.837949
399.8100000000559,-2.800031,3.837034
403.089999999851,-2.799878,3.836118
405.3100000000559,-2.800031,3.835203
407.9700000002049,-2.799878,3.834287
410.2400000002235,-2.800183,3.833066
413.37999999988824,-2.800031,3.832151
416.45999999996275,-2.799878,3.83093
420.0800000000745,-2.800183,3.830014
422.5800000000745,-2.799878,3.829099
424.9900000002235,-2.799878,3.828183
428.39999999990687,-2.799878,3.827268
431.37000000011176,-2.800031,3.826047
434.3100000000559,-2.799878,3.825132
436.4399999999441,-2.800031,3.824216
438.8100000000559,-2.800183,3.823301
441.87000000011176,-2.799878,3.822385
445.1699999999255,-2.800031,3.821469
448.20000000018626,-2.799878,3.820249
451.7200000002049,-2.799725,3.819333
455.01000000024214,-2.799878,3.818418
456.9799999999814,-2.800183,3.817502
460.1400000001304,-2.800183,3.816587
462.3100000000559,-2.799878,3.815671
464.6699999999255,-2.800183,3.814755
467.4799999999814,-2.800031,3.81384
470.6699999999255,-2.800031,3.812924
473.1099999998696,-2.800031,3.812009
476.39999999990687,-2.800031,3.811093
479.3100000000559,-2.800031,3.810178
482.320000000298,-2.800183,3.808957
486.3300000000745,-2.799725,3.807736
488.9399999999441,-2.800031,3.806821
492.8599999998696,-2.800031,3.805905
495.64999999990687,-2.799878,3.80499
498.8100000000559,-2.800031,3.804074
501.95000000018626,-2.800031,3.803159
505.0500000002794,-2.800183,3.802243
508.3900000001304,-2.800031,3.801328
510.9199999999255,-2.799878,3.800412
513.6299999998882,-2.800183,3.799191
516.8300000000745,-2.800031,3.798276
520.3300000000745,-2.799878,3.79736
523.5500000002794,-2.799725,3.796445
526.8000000002794,-2.799725,3.795529
529.839999999851,-2.800031,3.794308
534.0300000002608,-2.800031,3.793393
537.410000000149,-2.800031,3.792477
540.3900000001304,-2.800031,3.791562
544.3300000000745,-2.799878,3.790341
546.8599999998696,-2.800031,3.789425
550.3500000000931,-2.800031,3.78851
553.5100000002421,-2.800031,3.787594
557.4300000001676,-2.799878,3.786374
562.0300000002608,-2.800031,3.785458
565.0300000002608,-2.799878,3.784543
568.3599999998696,-2.799878,3.783322
572.9199999999255,-2.799878,3.782406
575.8500000000931,-2.800031,3.781186
580.1400000001304,-2.800031,3.78027
582.9199999999255,-2.800031,3.779355
586.5400000000373,-2.799878,3.778439
589.7700000000186,-2.799878,3.777523
593.660000000149,-2.800031,3.776608
597.3900000001304,-2.799878,3.775692
600.5300000002608,-2.799725,3.774472
604.839999999851,-2.799878,3.773556
608.6000000000931,-2.799725,3.772641
611.0,-2.799878,3.771725
615.0200000000186,-2.799878,3.770504
619.5100000002421,-2.800183,3.769589
623.3300000000745,-2.800031,3.768673
626.7099999999627,-2.800031,3.767758
630.9300000001676,-2.799878,3.766842
634.4300000001676,-2.800183,3.765927
637.8100000000559,-2.800031,3.765011
640.5500000002794,-2.799725,3.76379
644.75,-2.800031,3.762875
649.2800000002608,-2.799878,3.761959
652.9300000001676,-2.800031,3.761044
655.5400000000373,-2.800031,3.760128
659.9300000001676,-2.799878,3.759213
663.2000000001863,-2.799878,3.758297
667.0300000002608,-2.799878,3.757382
671.1400000001304,-2.799878,3.756466
674.7800000002608,-2.800031,3.755245
678.3000000002794,-2.800183,3.75433
681.570000000298,-2.800031,3.753414
685.9300000001676,-2.800031,3.752499
689.5800000000745,-2.799725,3.751583
693.1000000000931,-2.799878,3.750668
697.1499999999069,-2.799878,3.749752
700.5600000000559,-2.799878,3.748836
704.3500000000931,-2.799878,3.747921
708.5100000002421,-2.799878,3.747005
710.8500000000931,-2.800031,3.745785
716.0400000000373,-2.800031,3.744869
719.2900000000373,-2.800183,3.743954
723.2099999999627,-2.799878,3.743038
726.820000000298,-2.800183,3.742123
730.7299999999814,-2.800031,3.741207
734.4900000002235,-2.800031,3.740291
737.9900000002235,-2.799878,3.739376
741.8999999999069,-2.800183,3.73846
744.3799999998882,-2.799725,3.737545
747.5300000002608,-2.800031,3.736629
751.6000000000931,-2.799878,3.735714
755.5400000000373,-2.800031,3.734493
759.4900000002235,-2.799878,3.733577
763.6800000001676,-2.799725,3.732662
767.9199999999255,-2.800031,3.731746
771.2800000002608,-2.799878,3.730831
774.589999999851,-2.800183,3.729915
777.3599999998696,-2.799878,3.728695
781.1800000001676,-2.799725,3.727779
785.820000000298,-2.800031,3.726864
789.6800000001676,-2.800031,3.725948
792.9599999999627,-2.799878,3.725032
796.3700000001118,-2.800031,3.723812
801.0800000000745,-2.800031,3.722591
806.3100000000559,-2.800031,3.721675
809.4700000002049,-2.799878,3.720455
813.3100000000559,-2.800183,3.719539
816.4799999999814,-2.800031,3.718624
819.9700000002049,-2.800031,3.717708
823.6099999998696,-2.799878,3.716793
827.5300000002608,-2.799725,3.715877
830.7800000002608,-2.800031,3.714961
833.9199999999255,-2.799878,3.714046
837.089999999851,-2.799878,3.71313
840.8100000000559,-2.800183,3.712215
843.2400000002235,-2.799878,3.711299
846.5600000000559,-2.799878,3.710384
850.4599999999627,-2.799725,3.709468
853.410000000149,-2.799725,3.708553
856.2099999999627,-2.800183,3.707637
860.070000000298,-2.800183,3.706722
864.1299999998882,-2.800031,3.705501
868.6299999998882,-2.799878,3.704585
871.9300000001676,-2.800031,3.70367
873.9599999999627,-2.800031,3.702754
877.4799999999814,-2.800031,3.701839
881.2299999999814,-2.799878,3.700618
886.0800000000745,-2.800031,3.699702
888.7099999999627,-2.800183,3.698787
892.1200000001118,-2.800031,3.697871
895.3100000000559,-2.800031,3.696956
899.1099999998696,-2.800183,3.69604
902.3100000000559,-2.799878,3.695125
904.2900000000373,-2.800031,3.694209
907.5300000002608,-2.800183,3.693294
910.8100000000559,-2.800031,3.692378
914.2400000002235,-2.800031,3.691463
917.1499999999069,-2.800031,3.690547
921.2400000002235,-2.799878,3.689631
924.0300000002608,-2.800183,3.688716
926.9399999999441,-2.799725,3.6878
930.570000000298,-2.800183,3.686885
933.7800000002608,-2.800031,3.685664
937.1899999999441,-2.799878,3.684749
940.1299999998882,-2.800031,3.683833
943.0200000000186,-2.799878,3.682918
945.9399999999441,-2.799878,3.682002
949.8599999998696,-2.799878,3.681086
953.3100000000559,-2.799878,3.680171
955.8700000001118,-2.799878,3.67895
960.5100000002421,-2.800031,3.678035
963.2400000002235,-2.799878,3.676814
967.1200000001118,-2.799878,3.675898
970.4300000001676,-2.800183,3.674983
973.4300000001676,-2.800183,3.674067
975.75,-2.799878,3.673152
978.9799999999814,-2.799878,3.672236
982.4399999999441,-2.799878,3.671321
985.5,-2.799725,3.670405
988.839999999851,-2.799878,3.66949
991.6000000000931,-2.799878,3.668269
994.2600000002421,-2.800031,3.667353
997.9900000002235,-2.800183,3.666438
1000.8700000001118,-2.800031,3.665522
1003.7299999999814,-2.800031,3.664607
1007.4500000001863,-2.799878,3.663691
1009.5400000000373,-2.799878,3.662776
1012.8300000000745,-2.799725,3.66186
1016.320000000298,-2.799878,3.660945
1018.9399999999441,-2.799878,3.660029
1021.3999999999069,-2.800031,3.659113
1024.6000000000931,-2.800031,3.658198
1027.2700000000186,-2.799878,3.657282
1030.3799999998882,-2.799878,3.656367
