TestTime,Amps,Volts
0.0,-2.800183,4.014954
0.1600000001490116,-2.800031,4.002747
0.26000000024214387,-2.800183,4.000916
0.4199999999254942,-2.800031,3.99939
0.6000000000931323,-2.800031,3.998169
0.7700000000186265,-2.800031,3.996948
0.9900000002235174,-2.800183,3.996033
1.279999999795109,-2.799878,3.994812
1.6699999999254942,-2.800031,3.993591
2.069999999832362,-2.800183,3.992676
2.3799999998882413,-2.800031,3.99176
2.9100000001490116,-2.800031,3.990539
3.3700000001117587,-2.800031,3.989624
3.9100000001490116,-2.799878,3.988403
4.7299999999813735,-2.799878,3.987182
5.720000000204891,-2.799878,3.986267
6.459999999962747,-2.799725,3.985351
7.180000000167638,-2.800183,3.984436
8.209999999962747,-2.799878,3.98352
9.25,-2.799878,3.982605
10.049999999813735,-2.799878,3.981384
11.100000000093132,-2.800031,3.980468
12.580000000074506,-2.800183,3.979553
14.080000000074506,-2.799878,3.978637
15.669999999925494,-2.799878,3.977722
17.08999999985099,-2.800031,3.976806
18.47000000020489,-2.799878,3.975891
20.08999999985099,-2.800183,3.974975
22.02999999979511,-2.799878,3.97406
24.479999999981374,-2.799878,3.973144
25.490000000223517,-2.799878,3.972229
27.709999999962747,-2.799878,3.971313
29.709999999962747,-2.799878,3.970397
32.5,-2.800031,3.969482
35.169999999925494,-2.800031,3.968566
37.5,-2.800031,3.967651
39.760000000242144,-2.800031,3.966735
42.70999999996275,-2.800031,3.96582
45.35000000009313,-2.800031,3.964904
47.27000000001863,-2.799878,3.963989
50.62999999988824,-2.799878,3.963073
53.14999999990687,-2.800031,3.962158
55.859999999869615,-2.799878,3.961242
59.450000000186265,-2.799878,3.960021
63.74000000022352,-2.799878,3.959106
66.70000000018626,-2.800031,3.95819
69.77999999979511,-2.800183,3.95697
74.0,-2.799878,3.955749
77.20999999996275,-2.800031,3.954833
80.83999999985099,-2.800031,3.953918
83.95000000018626,-2.800031,3.953002
87.20999999996275,-2.799878,3.952087
90.02000000001863,-2.799878,3.951171
93.81000000005588,-2.799878,3.950256
97.0800000000745,-2.799878,3.949035
101.60000000009313,-2.800031,3.948119
104.8300000000745,-2.800183,3.947204
106.85000000009313,-2.799725,3.946288
110.29000000003725,-2.800031,3.945373
113.95000000018626,-2.800031,3.944457
116.75,-2.800031,3.943542
120.37000000011176,-2.800031,3.942626
124.02999999979511,-2.799878,3.941711
126.56999999983236,-2.800183,3.940795
130.1699999999255,-2.799725,3.939879
134.0299999997951,-2.800183,3.938964
136.76000000024214,-2.800183,3.937743
140.60000000009313,-2.799878,3.936828
143.89999999990687,-2.800183,3.935912
146.93000000016764,-2.800183,3.934997
150.339999999851,-2.799878,3.934081
153.56999999983236,-2.799878,3.933165
156.95999999996275,-2.800031,3.93225
160.18000000016764,-2.799878,3.931029
164.9199999999255,-2.799878,3.930114
167.10999999986961,-2.800031,3.929198
169.7799999997951,-2.800031,3.928283
173.45999999996275,-2.799878,3.927367
176.0,-2.800031,3.926452
179.9199999999255,-2.799878,3.925536
183.06000000005588,-2.799878,3.92462
185.7200000002049,-2.800031,3.923705
189.589999999851,-2.799878,3.922789
192.160000000149,-2.799878,3.921874
195.10999999986961,-2.799878,3.920958
197.51000000024214,-2.799878,3.920043
201.160000000149,-2.799878,3.919127
204.24000000022352,-2.799878,3.918212
207.2200000002049,-2.799878,3.917296
210.12999999988824,-2.799878,3.916075
