TestTime,Amps,Volts,Temp 1
0.0,-2.800183,4.021668,0.0
0.15999999991618097,-2.800031,4.014954,0.015999999999998238
0.3600000001024455,-2.800183,4.013123,0.015999999999998238
0.6000000000931323,-2.799878,4.012207,0.015999999999998238
0.840000000083819,-2.799878,4.010986,0.015999999999998238
1.1500000001396984,-2.800031,4.009766,0.015999999999998238
1.5800000000745058,-2.799878,4.008545,0.015999999999998238
1.8300000000745058,-2.800031,4.007324,0.015999999999998238
2.330000000074506,-2.800031,4.006104,0.015999999999998238
2.909999999916181,-2.799878,4.005188,0.015999999999998238
3.5700000000651926,-2.800031,4.003967,0.015999999999998238
4.419999999925494,-2.800031,4.003052,0.015999999999998238
5.070000000065193,-2.800031,4.001831,0.015999999999998238
5.959999999962747,-2.800031,4.000916,0.015999999999998238
6.739999999990687,-2.799878,4.0,0.015999999999998238
7.550000000046566,-2.800031,3.999084,0.015999999999998238
8.209999999962747,-2.799878,3.998169,0.015999999999998238
9.380000000121072,-2.800031,3.997253,0.015999999999998238
10.370000000111759,-2.799725,3.996338,0.015999999999998238
11.630000000121072,-2.799878,3.995422,0.0
13.400000000139698,-2.799878,3.994202,0.0
15.050000000046566,-2.800031,3.992981,0.0
17.12000000011176,-2.799878,3.992065,0.0
18.830000000074506,-2.800031,3.99115,0.0
20.229999999981374,-2.800031,3.990234,0.0
22.050000000046566,-2.799878,3.989319,0.015999999999998238
24.18999999994412,-2.800031,3.988403,0.015999999999998238
26.62000000011176,-2.800183,3.987488,0.031999999999996476
28.550000000046566,-2.799878,3.986572,0.031999999999996476
31.25,-2.800031,3.985351,0.046999999999997044
34.45999999996275,-2.800183,3.984436,0.046999999999997044
37.6500000001397,-2.800031,3.98352,0.06300000000000239
39.96999999997206,-2.799878,3.982605,0.046999999999997044
43.15999999991618,-2.800031,3.981384,0.06300000000000239
46.1500000001397,-2.799878,3.980468,0.06300000000000239
49.110000000102445,-2.800183,3.979553,0.06300000000000239
53.45999999996275,-2.799878,3.978332,0.06300000000000239
58.34000000008382,-2.799878,3.977111,0.07900000000000063
62.800000000046566,-2.800031,3.975891,0.09499999999999886
67.85000000009313,-2.799725,3.974975,0.10999999999999943
71.32000000006519,-2.800031,3.97406,0.10999999999999943
75.1699999999255,-2.800031,3.972839,0.09499999999999886
79.48999999999069,-2.800031,3.971923,0.10999999999999943
82.52000000001863,-2.800031,3.971008,0.12599999999999767
87.0,-2.800183,3.970092,0.142000000000003
91.22999999998137,-2.799878,3.969177,0.142000000000003
94.45999999996275,-2.800031,3.968261,0.15800000000000125
98.72999999998137,-2.799878,3.967346,0.17300000000000182
103.44999999995343,-2.800183,3.96643,0.2049999999999983
107.23999999999069,-2.800031,3.965515,0.22099999999999653
111.37000000011176,-2.799878,3.964294,0.23700000000000188
116.03000000002794,-2.800031,3.963073,0.23700000000000188
120.73999999999069,-2.800031,3.962158,0.25200000000000244
124.34000000008382,-2.800031,3.960937,0.25200000000000244
129.55000000004657,-2.800183,3.960021,0.2680000000000007
134.10000000009313,-2.800031,3.959106,0.2839999999999989
137.7600000000093,-2.800031,3.95819,0.2839999999999989
141.46999999997206,-2.799878,3.957275,0.29999999999999716
145.61000000010245,-2.799878,3.956359,0.3149999999999977
148.89000000013039,-2.800183,3.955444,0.3149999999999977
152.06000000005588,-2.799878,3.954528,0.3149999999999977
155.87000000011176,-2.799878,3.953613,0.33100000000000307
160.11000000010245,-2.800183,3.952697,0.3470000000000013
163.20999999996275,-2.800183,3.951781,0.3470000000000013
167.15999999991618,-2.800031,3.950866,0.3470000000000013
171.70999999996275,-2.800031,3.94995,0.36299999999999955
175.22999999998137,-2.800031,3.949035,0.36299999999999955
178.47999999998137,-2.799878,3.948119,0.3789999999999978
183.0800000000745,-2.799878,3.946899,0.39399999999999835
186.72999999998137,-2.800031,3.945983,0.4099999999999966
189.6500000001397,-2.800031,3.945068,0.42600000000000193
193.3200000000652,-2.800031,3.944152,0.42600000000000193
197.27000000001863,-2.800031,3.943236,0.44200000000000017
200.8200000000652,-2.800031,3.942321,0.44200000000000017
203.9199999999255,-2.799725,3.941405,0.45700000000000074
206.5100000000093,-2.800183,3.94049,0.45700000000000074
211.43999999994412,-2.799725,3.939574,0.472999999999999
214.4299999999348,-2.800183,3.938354,0.4889999999999972
218.2600000000093,-2.800031,3.937438,0.4889999999999972
221.95999999996275,-2.800031,3.936217,0.4889999999999972
225.63000000012107,-2.800031,3.935302,0.5050000000000026
229.53000000002794,-2.800031,3.934386,0.5360000000000014
232.40999999991618,-2.799878,3.933471,0.5360000000000014
236.1799999999348,-2.800031,3.932555,0.5519999999999996
239.55000000004657,-2.799878,3.93164,0.5519999999999996
242.4299999999348,-2.799878,3.930724,0.5519999999999996
245.9299999999348,-2.800031,3.929808,0.5679999999999978
248.1500000001397,-2.800031,3.928588,0.5679999999999978
252.4299999999348,-2.800031,3.927672,0.5840000000000032
256.11000000010245,-2.799878,3.926452,0.5989999999999966
260.1899999999441,-2.800031,3.925536,0.5989999999999966
263.37000000011176,-2.800031,3.92462,0.615000000000002
267.04000000003725,-2.800031,3.923705,0.6310000000000002
269.54000000003725,-2.800031,3.922789,0.6310000000000002
272.86000000010245,-2.800031,3.921874,0.6310000000000002
275.5100000000093,-2.800031,3.920958,0.6469999999999985
277.30000000004657,-2.799725,3.920043,0.6469999999999985
281.0900000000838,-2.799878,3.919127,0.661999999999999
283.9000000001397,-2.799878,3.918212,0.6779999999999973
287.05000000004657,-2.800031,3.917296,0.6940000000000026
289.85000000009313,-2.800031,3.916381,0.6940000000000026
292.79000000003725,-2.799878,3.915465,0.7100000000000009
296.4099999999162,-2.800183,3.914549,0.7259999999999991
299.4799999999814,-2.800031,3.913634,0.7409999999999997
302.5600000000559,-2.800031,3.912718,0.7409999999999997
304.96999999997206,-2.800031,3.911498,0.7569999999999979
307.85000000009313,-2.800031,3.910582,0.7730000000000032
310.6400000001304,-2.799878,3.909667,0.7730000000000032
314.35000000009313,-2.800031,3.908446,0.7890000000000015
318.2700000000186,-2.800336,3.90753,0.804000000000002
321.30000000004657,-2.799878,3.906615,0.8200000000000003
323.95999999996275,-2.800031,3.905699,0.8200000000000003
326.1799999999348,-2.800031,3.904784,0.8359999999999985
329.5800000000745,-2.800031,3.903868,0.8359999999999985
331.8400000000838,-2.799878,3.902647,0.8519999999999968
335.9099999999162,-2.799878,3.901732,0.8680000000000021
338.35000000009313,-2.800031,3.900816,0.8680000000000021
341.2299999999814,-2.800031,3.899901,0.8680000000000021
344.19999999995343,-2.800031,3.898985,0.8830000000000027
347.0100000000093,-2.800031,3.89807,0.8990000000000009
349.9899999999907,-2.799878,3.897154,0.9149999999999991
352.28000000002794,-2.800183,3.896239,0.9309999999999974
355.0600000000559,-2.800031,3.895323,0.9309999999999974
357.6599999999162,-2.799725,3.894102,0.9309999999999974
361.1400000001304,-2.800183,3.893187,0.9309999999999974
363.6899999999441,-2.799878,3.892271,0.945999999999998
366.70999999996275,-2.800031,3.891356,0.9620000000000033
369.6400000001304,-2.800183,3.89044,0.9620000000000033
372.70999999996275,-2.800031,3.889525,0.9780000000000015
375.10000000009313,-2.800031,3.888609,0.9780000000000015
377.9299999999348,-2.800031,3.887694,0.9939999999999998
380.53000000002794,-2.799878,3.886778,0.9939999999999998
382.6599999999162,-2.799878,3.885557,1.0090000000000003
385.85000000009313,-2.799878,3.884642,1.0090000000000003
388.80000000004657,-2.799878,3.883726,1.0090000000000003
391.69999999995343,-2.800183,3.882811,1.0249999999999986
394.3200000000652,-2.799878,3.881895,1.0249999999999986
397.28000000002794,-2.800031,3.88098,1.0409999999999968
399.5100000000093,-2.799878,3.880064,1.0409999999999968
402.5200000000186,-2.800183,3.879149,1.0570000000000022
405.70999999996275,-2.800031,3.878233,1.0570000000000022
408.05000000004657,-2.799878,3.877317,1.0570000000000022
410.3100000000559,-2.800183,3.876402,1.0730000000000004
411.9199999999255,-2.800031,3.875486,1.0730000000000004
415.0200000000186,-2.800031,3.874571,1.088000000000001
417.5,-2.800031,3.873655,1.088000000000001
420.2600000000093,-2.800031,3.87274,1.088000000000001
423.4299999999348,-2.800031,3.871824,1.1039999999999992
425.95999999996275,-2.800031,3.870909,1.1039999999999992
428.45999999996275,-2.800031,3.869688,1.1039999999999992
431.6599999999162,-2.800031,3.868772,1.1199999999999974
434.1799999999348,-2.800031,3.867857,1.1199999999999974
436.96999999997206,-2.800031,3.866941,1.1199999999999974
439.8300000000745,-2.799878,3.866026,1.1199999999999974
442.45999999996275,-2.799878,3.86511,1.1360000000000028
444.9099999999162,-2.800031,3.864195,1.1510000000000034
447.75,-2.800183,3.863279,1.1510000000000034
450.6599999999162,-2.799878,3.862364,1.1510000000000034
453.94999999995343,-2.800183,3.861448,1.1670000000000016
456.25,-2.800031,3.860533,1.1670000000000016
458.5800000000745,-2.799878,3.859617,1.1670000000000016
460.61000000010245,-2.799878,3.858701,1.1829999999999998
463.71999999997206,-2.800031,3.857786,1.1829999999999998
465.87000000011176,-2.800183,3.85687,1.198999999999998
469.0900000000838,-2.799878,3.85565,1.198999999999998
472.5600000000559,-2.800031,3.854734,1.2150000000000034
475.3900000001304,-2.800031,3.853819,1.2299999999999969
478.61000000010245,-2.800031,3.852903,1.2299999999999969
481.35000000009313,-2.800031,3.851987,1.2460000000000022
483.4199999999255,-2.799878,3.851072,1.2460000000000022
485.45999999996275,-2.800031,3.850156,1.2460000000000022
488.86000000010245,-2.799878,3.849241,1.2620000000000005
491.94999999995343,-2.799878,3.848325,1.2620000000000005
494.1899999999441,-2.799878,3.84741,1.2779999999999987
497.3200000000652,-2.800031,3.846494,1.2779999999999987
499.9199999999255,-2.799725,3.845579,1.2779999999999987
502.80000000004657,-2.799878,3.844358,1.2929999999999993
507.0100000000093,-2.799878,3.843442,1.3089999999999975
509.5,-2.800031,3.842527,1.3089999999999975
511.9199999999255,-2.799725,3.841611,1.3089999999999975
514.75,-2.800031,3.840696,1.3250000000000028
517.5100000000093,-2.799878,3.83978,1.3250000000000028
520.5300000000279,-2.800031,3.838865,1.341000000000001
522.9599999999627,-2.799725,3.837949,1.341000000000001
526.2199999999721,-2.800031,3.837034,1.3560000000000016
529.2900000000373,-2.800031,3.836118,1.3719999999999999
532.3100000000559,-2.800031,3.835203,1.3879999999999981
534.5300000000279,-2.799878,3.834287,1.3719999999999999
537.1000000000931,-2.800031,3.833371,1.3879999999999981
539.75,-2.799725,3.832456,1.3879999999999981
542.9799999999814,-2.800031,3.83154,1.3879999999999981
545.8700000001118,-2.800183,3.830625,1.4039999999999964
548.8000000000466,-2.800031,3.829709,1.4039999999999964
552.1999999999534,-2.800031,3.828794,1.4039999999999964
555.0600000000559,-2.800031,3.827878,1.4039999999999964
557.9099999999162,-2.799725,3.826963,1.4039999999999964
561.3200000000652,-2.800031,3.826047,1.4200000000000017
564.0300000000279,-2.800031,3.825132,1.4350000000000023
566.4099999999162,-2.799878,3.824216,1.4350000000000023
568.9699999999721,-2.799878,3.822995,1.4350000000000023
573.6000000000931,-2.800183,3.82208,1.4350000000000023
576.5400000000373,-2.800183,3.821164,1.4350000000000023
579.8200000000652,-2.800031,3.820249,1.4510000000000005
583.2199999999721,-2.800031,3.819333,1.4669999999999987
586.6999999999534,-2.799878,3.818418,1.4669999999999987
589.4299999999348,-2.800031,3.817502,1.4669999999999987
592.9499999999534,-2.800183,3.816587,1.4669999999999987
595.3600000001024,-2.800031,3.815671,1.482999999999997
597.8700000001118,-2.799878,3.814755,1.482999999999997
601.5700000000652,-2.799878,3.81384,1.4979999999999976
605.2399999999907,-2.799878,3.812924,1.4979999999999976
608.1999999999534,-2.800031,3.812009,1.4979999999999976
611.9399999999441,-2.800183,3.811093,1.514000000000003
615.1100000001024,-2.800031,3.810178,1.514000000000003
618.4199999999255,-2.799878,3.809262,1.5300000000000011
622.0800000000745,-2.799878,3.808347,1.5300000000000011
625.3500000000931,-2.799878,3.807431,1.5300000000000011
627.6300000001211,-2.799878,3.806516,1.5459999999999994
631.8100000000559,-2.800031,3.8056,1.5459999999999994
635.3800000001211,-2.799878,3.804685,1.5459999999999994
638.4199999999255,-2.799878,3.803464,1.5619999999999976
643.4899999999907,-2.800183,3.802548,1.5619999999999976
646.6100000001024,-2.799878,3.801633,1.5769999999999982
650.6899999999441,-2.800031,3.800412,1.5929999999999964
655.6799999999348,-2.800031,3.798886,1.5929999999999964
660.6100000001024,-2.799878,3.797665,1.5929999999999964
665.3700000001118,-2.800031,3.79675,1.6090000000000018
669.3200000000652,-2.800031,3.795529,1.625
673.4699999999721,-2.799878,3.794308,1.625
678.6100000001024,-2.799878,3.793393,1.625
682.5900000000838,-2.800031,3.792477,1.6400000000000006
686.6699999999255,-2.800031,3.791562,1.6559999999999988
690.2299999999814,-2.799878,3.790341,1.6559999999999988
693.9799999999814,-2.799878,3.789425,1.6559999999999988
697.6000000000931,-2.800031,3.78851,1.671999999999997
701.4499999999534,-2.799878,3.787289,1.671999999999997
706.3400000000838,-2.800031,3.786374,1.671999999999997
711.0300000000279,-2.799878,3.785458,1.6880000000000024
714.2700000000186,-2.799878,3.784543,1.7040000000000006
718.0100000000093,-2.799725,3.783627,1.7040000000000006
721.2099999999627,-2.799878,3.782712,1.7040000000000006
725.2199999999721,-2.800336,3.781796,1.7040000000000006
728.5300000000279,-2.800031,3.78088,1.7040000000000006
732.5400000000373,-2.799878,3.779965,1.7190000000000012
736.1200000001118,-2.799878,3.779049,1.7349999999999994
739.9499999999534,-2.800183,3.778134,1.7349999999999994
744.3900000001304,-2.799725,3.777218,1.7190000000000012
748.4299999999348,-2.800183,3.776303,1.7190000000000012
752.1599999999162,-2.800183,3.775387,1.7190000000000012
755.7199999999721,-2.799725,3.774472,1.7190000000000012
760.1799999999348,-2.799878,3.773556,1.7190000000000012
762.25,-2.800031,3.772641,1.7190000000000012
766.5100000000093,-2.800031,3.771725,1.7349999999999994
